n,beta,Itinerary_String
21,1.9665310481664,"[0, 6, 11, 15, 17, 18, 19, 20]"
21,1.9665739395512,"[0, 6, 11, 16, 17, 18, 19, 20]"
21,1.9892458263386,"[0, 7, 8, 9, 10, 11, 12, 14]"
21,1.9893137044872,"[0, 7, 8, 9, 10, 11, 12, 15]"
21,1.9893478023369,"[0, 7, 8, 9, 10, 11, 12, 16]"
21,1.98936493617,"[0, 7, 8, 9, 10, 11, 12, 17]"
21,1.989373547162,"[0, 7, 8, 9, 10, 11, 12, 18]"
21,1.9893778751929,"[0, 7, 8, 9, 10, 11, 12, 19]"
21,1.9889767003846,"[0, 7, 8, 9, 10, 11, 13, 14]"
21,1.9890448016863,"[0, 7, 8, 9, 10, 11, 13, 15]"
21,1.9890790161618,"[0, 7, 8, 9, 10, 11, 13, 16]"
21,1.9890962108945,"[0, 7, 8, 9, 10, 11, 13, 17]"
21,1.989104853653,"[0, 7, 8, 9, 10, 11, 13, 18]"
21,1.989109198235,"[0, 7, 8, 9, 10, 11, 13, 19]"
21,1.9889092940559,"[0, 7, 8, 9, 10, 11, 14, 15]"
21,1.9889435698266,"[0, 7, 8, 9, 10, 11, 14, 16]"
21,1.9889607965222,"[0, 7, 8, 9, 10, 11, 14, 17]"
21,1.9889694559319,"[0, 7, 8, 9, 10, 11, 14, 18]"
21,1.9889738091796,"[0, 7, 8, 9, 10, 11, 14, 19]"
21,1.988975997744,"[0, 7, 8, 9, 10, 11, 14, 20]"
21,1.988875383152,"[0, 7, 8, 9, 10, 11, 15, 16]"
21,1.9888926265577,"[0, 7, 8, 9, 10, 11, 15, 17]"
21,1.9889012946622,"[0, 7, 8, 9, 10, 11, 15, 18]"
21,1.9889056524295,"[0, 7, 8, 9, 10, 11, 15, 19]"
21,1.9889078433412,"[0, 7, 8, 9, 10, 11, 15, 20]"
21,1.9888583274129,"[0, 7, 8, 9, 10, 11, 16, 17]"
21,1.9888670000457,"[0, 7, 8, 9, 10, 11, 16, 18]"
21,1.9888713601645,"[0, 7, 8, 9, 10, 11, 16, 19]"
21,1.9888735522961,"[0, 7, 8, 9, 10, 11, 16, 20]"
21,1.9888497502811,"[0, 7, 8, 9, 10, 11, 17, 18]"
21,1.9888541116211,"[0, 7, 8, 9, 10, 11, 17, 19]"
21,1.9888563043856,"[0, 7, 8, 9, 10, 11, 17, 20]"
21,1.98884763036,"[0, 7, 8, 9, 10, 11, 18, 20]"
21,1.9895113339983,"[0, 7, 8, 9, 10, 12, 13, 14]"
21,1.9895790110159,"[0, 7, 8, 9, 10, 12, 13, 15]"
21,1.9896130033798,"[0, 7, 8, 9, 10, 12, 13, 16]"
21,1.989630081954,"[0, 7, 8, 9, 10, 12, 13, 17]"
21,1.989638664037,"[0, 7, 8, 9, 10, 12, 13, 18]"
21,1.9896429769647,"[0, 7, 8, 9, 10, 12, 13, 19]"
21,1.9894443118234,"[0, 7, 8, 9, 10, 12, 14, 15]"
21,1.9894783646374,"[0, 7, 8, 9, 10, 12, 14, 16]"
21,1.9894954747268,"[0, 7, 8, 9, 10, 12, 14, 17]"
21,1.9895040732242,"[0, 7, 8, 9, 10, 12, 14, 18]"
21,1.9895083946923,"[0, 7, 8, 9, 10, 12, 14, 19]"
21,1.9895105666971,"[0, 7, 8, 9, 10, 12, 14, 20]"
21,1.9894106033914,"[0, 7, 8, 9, 10, 12, 15, 16]"
21,1.9894277299527,"[0, 7, 8, 9, 10, 12, 15, 17]"
21,1.9894363370189,"[0, 7, 8, 9, 10, 12, 15, 18]"
21,1.9894406629402,"[0, 7, 8, 9, 10, 12, 15, 19]"
21,1.9894428372571,"[0, 7, 8, 9, 10, 12, 15, 20]"
21,1.9893936540886,"[0, 7, 8, 9, 10, 12, 16, 17]"
21,1.9894022656164,"[0, 7, 8, 9, 10, 12, 16, 18]"
21,1.989406593854,"[0, 7, 8, 9, 10, 12, 16, 19]"
21,1.9894087693723,"[0, 7, 8, 9, 10, 12, 16, 20]"
21,1.9893851327873,"[0, 7, 8, 9, 10, 12, 17, 18]"
21,1.9893894622275,"[0, 7, 8, 9, 10, 12, 17, 19]"
21,1.989391638369,"[0, 7, 8, 9, 10, 12, 17, 20]"
21,1.9893808490044,"[0, 7, 8, 9, 10, 12, 18, 19]"
21,1.9893830254687,"[0, 7, 8, 9, 10, 12, 18, 20]"
21,1.989378695572,"[0, 7, 8, 9, 10, 12, 19, 20]"
21,1.9897121070859,"[0, 7, 8, 9, 10, 13, 14, 15]"
21,1.9897460444104,"[0, 7, 8, 9, 10, 13, 14, 16]"
21,1.9897630942037,"[0, 7, 8, 9, 10, 13, 14, 17]"
21,1.9897716612548,"[0, 7, 8, 9, 10, 13, 14, 18]"
21,1.9897759663415,"[0, 7, 8, 9, 10, 13, 14, 19]"
21,1.9897781298225,"[0, 7, 8, 9, 10, 13, 14, 20]"
21,1.9896785039442,"[0, 7, 8, 9, 10, 13, 15, 16]"
21,1.9896955700855,"[0, 7, 8, 9, 10, 13, 15, 17]"
21,1.98970414564,"[0, 7, 8, 9, 10, 13, 15, 18]"
21,1.9897084551454,"[0, 7, 8, 9, 10, 13, 15, 19]"
21,1.9897106209203,"[0, 7, 8, 9, 10, 13, 15, 20]"
21,1.9896616098799,"[0, 7, 8, 9, 10, 13, 16, 17]"
21,1.9896701898614,"[0, 7, 8, 9, 10, 13, 16, 18]"
21,1.9896745016649,"[0, 7, 8, 9, 10, 13, 16, 19]"
21,1.9896766686316,"[0, 7, 8, 9, 10, 13, 16, 20]"
21,1.9896531174997,"[0, 7, 8, 9, 10, 13, 17, 18]"
21,1.9896574304962,"[0, 7, 8, 9, 10, 13, 17, 19]"
21,1.989659598081,"[0, 7, 8, 9, 10, 13, 17, 20]"
21,1.9896488488325,"[0, 7, 8, 9, 10, 13, 18, 19]"
21,1.9896510167375,"[0, 7, 8, 9, 10, 13, 18, 20]"
21,1.9896467032882,"[0, 7, 8, 9, 10, 13, 19, 20]"
21,1.9898128376528,"[0, 7, 8, 9, 10, 14, 15, 16]"
21,1.9898298724472,"[0, 7, 8, 9, 10, 14, 15, 17]"
21,1.9898384316763,"[0, 7, 8, 9, 10, 14, 15, 18]"
21,1.9898427326885,"[0, 7, 8, 9, 10, 14, 15, 19]"
21,1.9898448940495,"[0, 7, 8, 9, 10, 14, 15, 20]"
21,1.9897959723394,"[0, 7, 8, 9, 10, 14, 16, 17]"
21,1.9898045359775,"[0, 7, 8, 9, 10, 14, 16, 18]"
21,1.9898088392782,"[0, 7, 8, 9, 10, 14, 16, 19]"
21,1.989811001826,"[0, 7, 8, 9, 10, 14, 16, 20]"
21,1.9897874949875,"[0, 7, 8, 9, 10, 14, 17, 18]"
21,1.9897917994762,"[0, 7, 8, 9, 10, 14, 17, 19]"
21,1.9897939626395,"[0, 7, 8, 9, 10, 14, 17, 20]"
21,1.9897832341629,"[0, 7, 8, 9, 10, 14, 18, 19]"
21,1.9897853976449,"[0, 7, 8, 9, 10, 14, 18, 20]"
21,1.9897810927053,"[0, 7, 8, 9, 10, 14, 19, 20]"
21,1.9898634128751,"[0, 7, 8, 9, 10, 15, 16, 17]"
21,1.9898719680346,"[0, 7, 8, 9, 10, 15, 16, 18]"
21,1.9898762669296,"[0, 7, 8, 9, 10, 15, 16, 19]"
21,1.9898784271903,"[0, 7, 8, 9, 10, 15, 16, 20]"
21,1.9898549433407,"[0, 7, 8, 9, 10, 15, 17, 18]"
21,1.989859243421,"[0, 7, 8, 9, 10, 15, 17, 19]"
21,1.9898614042959,"[0, 7, 8, 9, 10, 15, 17, 20]"
21,1.9898506865899,"[0, 7, 8, 9, 10, 15, 18, 19]"
21,1.9898528477828,"[0, 7, 8, 9, 10, 15, 18, 20]"
21,1.9898485472525,"[0, 7, 8, 9, 10, 15, 19, 20]"
21,1.9898888162539,"[0, 7, 8, 9, 10, 16, 17, 18]"
21,1.9898931140494,"[0, 7, 8, 9, 10, 16, 17, 19]"
21,1.9898952737393,"[0, 7, 8, 9, 10, 16, 17, 20]"
21,1.9898845616197,"[0, 7, 8, 9, 10, 16, 18, 19]"
21,1.9898867216273,"[0, 7, 8, 9, 10, 16, 18, 20]"
21,1.9898824233824,"[0, 7, 8, 9, 10, 16, 19, 20]"
21,1.9899015789466,"[0, 7, 8, 9, 10, 17, 18, 19]"
21,1.9898994412801,"[0, 7, 8, 9, 10, 17, 19, 20]"
21,1.9884453644675,"[0, 7, 8, 9, 11, 12, 13, 14]"
21,1.9885138538324,"[0, 7, 8, 9, 11, 12, 13, 15]"
21,1.9885482722998,"[0, 7, 8, 9, 11, 12, 13, 16]"
21,1.9885655741218,"[0, 7, 8, 9, 11, 12, 13, 17]"
21,1.9885742730156,"[0, 7, 8, 9, 11, 12, 13, 18]"
21,1.9885786469792,"[0, 7, 8, 9, 11, 12, 13, 19]"
21,1.9883776100947,"[0, 7, 8, 9, 11, 12, 14, 15]"
21,1.9884120906177,"[0, 7, 8, 9, 11, 12, 14, 16]"
21,1.9884294248067,"[0, 7, 8, 9, 11, 12, 14, 17]"
21,1.9884381405664,"[0, 7, 8, 9, 11, 12, 14, 18]"
21,1.9884425233095,"[0, 7, 8, 9, 11, 12, 14, 19]"
21,1.9884447272903,"[0, 7, 8, 9, 11, 12, 14, 20]"
21,1.9883435148565,"[0, 7, 8, 9, 11, 12, 15, 16]"
21,1.9883608659714,"[0, 7, 8, 9, 11, 12, 15, 17]"
21,1.9883695905402,"[0, 7, 8, 9, 11, 12, 15, 18]"
21,1.9883739778636,"[0, 7, 8, 9, 11, 12, 15, 19]"
21,1.9883761842237,"[0, 7, 8, 9, 11, 12, 15, 20]"
21,1.9883263617824,"[0, 7, 8, 9, 11, 12, 16, 17]"
21,1.9883350909404,"[0, 7, 8, 9, 11, 12, 16, 18]"
21,1.9883394806473,"[0, 7, 8, 9, 11, 12, 16, 19]"
21,1.9883416882443,"[0, 7, 8, 9, 11, 12, 16, 20]"
21,1.9883177333841,"[0, 7, 8, 9, 11, 12, 17, 18]"
21,1.9883221243293,"[0, 7, 8, 9, 11, 12, 17, 19]"
21,1.9883243325682,"[0, 7, 8, 9, 11, 12, 17, 20]"
21,1.9883133934273,"[0, 7, 8, 9, 11, 12, 18, 19]"
21,1.9883156019989,"[0, 7, 8, 9, 11, 12, 18, 20]"
21,1.9883112105837,"[0, 7, 8, 9, 11, 12, 19, 20]"
21,1.98864832842,"[0, 7, 8, 9, 11, 13, 14, 15]"
21,1.9886826904439,"[0, 7, 8, 9, 11, 13, 14, 16]"
21,1.9886999627376,"[0, 7, 8, 9, 11, 13, 14, 17]"
21,1.9887086462021,"[0, 7, 8, 9, 11, 13, 14, 18]"
21,1.9887130121136,"[0, 7, 8, 9, 11, 13, 14, 19]"
21,1.9887152073322,"[0, 7, 8, 9, 11, 13, 14, 20]"
21,1.9886143411136,"[0, 7, 8, 9, 11, 13, 15, 16]"
21,1.9886316302041,"[0, 7, 8, 9, 11, 13, 15, 17]"
21,1.9886403224095,"[0, 7, 8, 9, 11, 13, 15, 18]"
21,1.9886446928654,"[0, 7, 8, 9, 11, 13, 15, 19]"
21,1.9886468904442,"[0, 7, 8, 9, 11, 13, 15, 20]"
21,1.9885972446901,"[0, 7, 8, 9, 11, 13, 16, 17]"
21,1.9886059414486,"[0, 7, 8, 9, 11, 13, 16, 18]"
21,1.988610314269,"[0, 7, 8, 9, 11, 13, 16, 19]"
21,1.9886125130748,"[0, 7, 8, 9, 11, 13, 16, 20]"
21,1.9885886459661,"[0, 7, 8, 9, 11, 13, 17, 18]"
21,1.9885930200146,"[0, 7, 8, 9, 11, 13, 17, 19]"
21,1.988595219457,"[0, 7, 8, 9, 11, 13, 17, 20]"
21,1.9885843215259,"[0, 7, 8, 9, 11, 13, 18, 19]"
21,1.9885865212982,"[0, 7, 8, 9, 11, 13, 18, 20]"
21,1.9885821467834,"[0, 7, 8, 9, 11, 13, 19, 20]"
21,1.9887502102113,"[0, 7, 8, 9, 11, 14, 15, 16]"
21,1.98876746711,"[0, 7, 8, 9, 11, 14, 15, 17]"
21,1.9887761425422,"[0, 7, 8, 9, 11, 14, 15, 18]"
21,1.9887805042677,"[0, 7, 8, 9, 11, 14, 15, 19]"
21,1.9887826973072,"[0, 7, 8, 9, 11, 14, 15, 20]"
21,1.988733143285,"[0, 7, 8, 9, 11, 14, 16, 17]"
21,1.9887418232514,"[0, 7, 8, 9, 11, 14, 16, 18]"
21,1.9887461873316,"[0, 7, 8, 9, 11, 14, 16, 19]"
21,1.9887483815928,"[0, 7, 8, 9, 11, 14, 16, 20]"
21,1.9887245599865,"[0, 7, 8, 9, 11, 14, 17, 18]"
21,1.9887289252896,"[0, 7, 8, 9, 11, 14, 17, 19]"
21,1.9887311201847,"[0, 7, 8, 9, 11, 14, 17, 20]"
21,1.9887202436001,"[0, 7, 8, 9, 11, 14, 18, 19]"
21,1.9887224388237,"[0, 7, 8, 9, 11, 14, 18, 20]"
21,1.9887180730564,"[0, 7, 8, 9, 11, 14, 19, 20]"
21,1.988801390094,"[0, 7, 8, 9, 11, 15, 16, 17]"
21,1.9888100613453,"[0, 7, 8, 9, 11, 15, 16, 18]"
21,1.9888144208946,"[0, 7, 8, 9, 11, 15, 16, 19]"
21,1.9888166128027,"[0, 7, 8, 9, 11, 15, 16, 20]"
21,1.9887928148231,"[0, 7, 8, 9, 11, 15, 17, 18]"
21,1.9887971755926,"[0, 7, 8, 9, 11, 15, 17, 19]"
21,1.9887993681332,"[0, 7, 8, 9, 11, 15, 17, 20]"
21,1.988788502622,"[0, 7, 8, 9, 11, 15, 18, 19]"
21,1.9887906954903,"[0, 7, 8, 9, 11, 15, 18, 20]"
21,1.9887863342576,"[0, 7, 8, 9, 11, 15, 19, 20]"
21,1.9888271107233,"[0, 7, 8, 9, 11, 16, 17, 18]"
21,1.988831469142,"[0, 7, 8, 9, 11, 16, 17, 19]"
21,1.9888336604628,"[0, 7, 8, 9, 11, 16, 17, 20]"
21,1.9888228006977,"[0, 7, 8, 9, 11, 16, 18, 19]"
21,1.9888249923459,"[0, 7, 8, 9, 11, 16, 18, 20]"
21,1.9888206334646,"[0, 7, 8, 9, 11, 16, 19, 20]"
21,1.988840039648,"[0, 7, 8, 9, 11, 17, 18, 19]"
21,1.9888422306643,"[0, 7, 8, 9, 11, 17, 18, 20]"
21,1.9888378730021,"[0, 7, 8, 9, 11, 17, 19, 20]"
21,1.9881093008887,"[0, 7, 8, 9, 12, 13, 14, 15]"
21,1.9881438899565,"[0, 7, 8, 9, 12, 13, 14, 16]"
21,1.9881612810348,"[0, 7, 8, 9, 12, 13, 14, 17]"
21,1.9881700265714,"[0, 7, 8, 9, 12, 13, 14, 18]"
21,1.988174424879,"[0, 7, 8, 9, 12, 13, 14, 19]"
21,1.9881766369847,"[0, 7, 8, 9, 12, 13, 14, 20]"
21,1.9880751075476,"[0, 7, 8, 9, 12, 13, 15, 16]"
21,1.9880925156678,"[0, 7, 8, 9, 12, 13, 15, 17]"
21,1.9881012700751,"[0, 7, 8, 9, 12, 13, 15, 18]"
21,1.9881056729955,"[0, 7, 8, 9, 12, 13, 15, 19]"
21,1.9881078874976,"[0, 7, 8, 9, 12, 13, 15, 20]"
21,1.9880579027767,"[0, 7, 8, 9, 12, 13, 16, 17]"
21,1.9880666618057,"[0, 7, 8, 9, 12, 13, 16, 18]"
21,1.988071067127,"[0, 7, 8, 9, 12, 13, 16, 19]"
21,1.988073282875,"[0, 7, 8, 9, 12, 13, 16, 20]"
21,1.9880492471996,"[0, 7, 8, 9, 12, 13, 17, 18]"
21,1.9880536537682,"[0, 7, 8, 9, 12, 13, 17, 19]"
21,1.988055870163,"[0, 7, 8, 9, 12, 13, 17, 20]"
21,1.9880448929828,"[0, 7, 8, 9, 12, 13, 18, 19]"
21,1.9880471097128,"[0, 7, 8, 9, 12, 13, 18, 20]"
21,1.9880427026707,"[0, 7, 8, 9, 12, 13, 19, 20]"
21,1.9882118000909,"[0, 7, 8, 9, 12, 14, 15, 16]"
21,1.9882291755572,"[0, 7, 8, 9, 12, 14, 15, 17]"
21,1.9882379129466,"[0, 7, 8, 9, 12, 14, 15, 18]"
21,1.9882423070072,"[0, 7, 8, 9, 12, 14, 15, 19]"
21,1.9882445169016,"[0, 7, 8, 9, 12, 14, 15, 20]"
21,1.9881946252263,"[0, 7, 8, 9, 12, 14, 16, 17]"
21,1.9882033672182,"[0, 7, 8, 9, 12, 14, 16, 18]"
21,1.9882077636695,"[0, 7, 8, 9, 12, 14, 16, 19]"
21,1.9882099748045,"[0, 7, 8, 9, 12, 14, 16, 20]"
21,1.9881859852924,"[0, 7, 8, 9, 12, 14, 17, 18]"
21,1.9881903829857,"[0, 7, 8, 9, 12, 14, 17, 19]"
21,1.9881925947646,"[0, 7, 8, 9, 12, 14, 17, 20]"
21,1.9881816392448,"[0, 7, 8, 9, 12, 14, 18, 19]"
21,1.9881838513575,"[0, 7, 8, 9, 12, 14, 18, 20]"
21,1.9881794531927,"[0, 7, 8, 9, 12, 14, 19, 20]"
21,1.9882633036932,"[0, 7, 8, 9, 12, 15, 16, 17]"
21,1.9882720368408,"[0, 7, 8, 9, 12, 15, 16, 18]"
21,1.9882764286932,"[0, 7, 8, 9, 12, 15, 16, 19]"
21,1.9882786374391,"[0, 7, 8, 9, 12, 15, 16, 20]"
21,1.9882546719017,"[0, 7, 8, 9, 12, 15, 17, 18]"
21,1.9882590649933,"[0, 7, 8, 9, 12, 15, 17, 19]"
21,1.9882612743816,"[0, 7, 8, 9, 12, 15, 17, 20]"
21,1.9882503301004,"[0, 7, 8, 9, 12, 15, 18, 19]"
21,1.9882525398218,"[0, 7, 8, 9, 12, 15, 18, 20]"
21,1.9882481462598,"[0, 7, 8, 9, 12, 15, 19, 20]"
21,1.9882891939085,"[0, 7, 8, 9, 12, 16, 17, 18]"
21,1.9882935846132,"[0, 7, 8, 9, 12, 16, 17, 19]"
21,1.9882957927629,"[0, 7, 8, 9, 12, 16, 17, 20]"
21,1.9882848543147,"[0, 7, 8, 9, 12, 16, 18, 19]"
21,1.988287062797,"[0, 7, 8, 9, 12, 16, 18, 20]"
21,1.9882826716224,"[0, 7, 8, 9, 12, 16, 19, 20]"
21,1.9883022115701,"[0, 7, 8, 9, 12, 17, 18, 19]"
21,1.9883044194105,"[0, 7, 8, 9, 12, 17, 18, 20]"
21,1.9883000294739,"[0, 7, 8, 9, 12, 17, 19, 20]"
21,1.9883087576967,"[0, 7, 8, 9, 12, 18, 19, 20]"
21,1.9879398387314,"[0, 7, 8, 9, 13, 14, 15, 16]"
21,1.9879572768517,"[0, 7, 8, 9, 13, 14, 15, 17]"
21,1.9879660469387,"[0, 7, 8, 9, 13, 14, 15, 18]"
21,1.9879704580441,"[0, 7, 8, 9, 13, 14, 15, 19]"
21,1.9879726768135,"[0, 7, 8, 9, 13, 14, 15, 20]"
21,1.9879226066618,"[0, 7, 8, 9, 13, 14, 16, 17]"
21,1.9879313813879,"[0, 7, 8, 9, 13, 14, 16, 18]"
21,1.9879357949033,"[0, 7, 8, 9, 13, 14, 16, 19]"
21,1.9879380149235,"[0, 7, 8, 9, 13, 14, 16, 20]"
21,1.987913936758,"[0, 7, 8, 9, 13, 14, 17, 18]"
21,1.9879183515255,"[0, 7, 8, 9, 13, 14, 17, 19]"
21,1.987920572195,"[0, 7, 8, 9, 13, 14, 17, 20]"
21,1.9879095750364,"[0, 7, 8, 9, 13, 14, 18, 19]"
21,1.9879117960425,"[0, 7, 8, 9, 13, 14, 18, 20]"
21,1.9879073807996,"[0, 7, 8, 9, 13, 14, 19, 20]"
21,1.9879915138949,"[0, 7, 8, 9, 13, 15, 16, 17]"
21,1.9880002797073,"[0, 7, 8, 9, 13, 15, 16, 18]"
21,1.9880046885872,"[0, 7, 8, 9, 13, 15, 16, 19]"
21,1.988006906199,"[0, 7, 8, 9, 13, 15, 16, 20]"
21,1.9879828521955,"[0, 7, 8, 9, 13, 15, 17, 18]"
21,1.9879872623246,"[0, 7, 8, 9, 13, 15, 17, 19]"
21,1.9879894805842,"[0, 7, 8, 9, 13, 15, 17, 20]"
21,1.9879784947529,"[0, 7, 8, 9, 13, 15, 18, 19]"
21,1.9879807133484,"[0, 7, 8, 9, 13, 15, 18, 20]"
21,1.9879763027449,"[0, 7, 8, 9, 13, 15, 19, 20]"
21,1.988017493846,"[0, 7, 8, 9, 13, 16, 17, 18]"
21,1.988021901569,"[0, 7, 8, 9, 13, 16, 17, 19]"
21,1.9880241185799,"[0, 7, 8, 9, 13, 16, 17, 20]"
21,1.9880131386283,"[0, 7, 8, 9, 13, 16, 18, 19]"
21,1.9880153559746,"[0, 7, 8, 9, 13, 16, 18, 20]"
21,1.9880109477778,"[0, 7, 8, 9, 13, 16, 19, 20]"
21,1.9880305583965,"[0, 7, 8, 9, 13, 17, 18, 19]"
21,1.9880327750955,"[0, 7, 8, 9, 13, 17, 18, 20]"
21,1.9880283681468,"[0, 7, 8, 9, 13, 17, 19, 20]"
21,1.9880371289952,"[0, 7, 8, 9, 13, 18, 19, 20]"
21,1.9878544745458,"[0, 7, 8, 9, 14, 15, 16, 17]"
21,1.9878632574903,"[0, 7, 8, 9, 14, 15, 16, 18]"
21,1.9878676752903,"[0, 7, 8, 9, 14, 15, 16, 19]"
21,1.9878698975417,"[0, 7, 8, 9, 14, 15, 16, 20]"
21,1.9878457971189,"[0, 7, 8, 9, 14, 15, 17, 18]"
21,1.9878502161735,"[0, 7, 8, 9, 14, 15, 17, 19]"
21,1.9878524390756,"[0, 7, 8, 9, 14, 15, 17, 20]"
21,1.9878414314624,"[0, 7, 8, 9, 14, 15, 18, 19]"
21,1.9878436547017,"[0, 7, 8, 9, 14, 15, 18, 20]"
21,1.9878392351707,"[0, 7, 8, 9, 14, 15, 19, 20]"
21,1.9878805016847,"[0, 7, 8, 9, 14, 16, 17, 18]"
21,1.9878849183231,"[0, 7, 8, 9, 14, 16, 17, 19]"
21,1.9878871399709,"[0, 7, 8, 9, 14, 16, 17, 20]"
21,1.9878761382623,"[0, 7, 8, 9, 14, 16, 18, 19]"
21,1.9878783602471,"[0, 7, 8, 9, 14, 16, 18, 20]"
21,1.9878739431329,"[0, 7, 8, 9, 14, 16, 19, 20]"
21,1.987893590858,"[0, 7, 8, 9, 14, 17, 18, 19]"
21,1.9878958121927,"[0, 7, 8, 9, 14, 17, 18, 20]"
21,1.9878913963321,"[0, 7, 8, 9, 14, 17, 19, 20]"
21,1.9879001742916,"[0, 7, 8, 9, 14, 18, 19, 20]"
21,1.9878114986878,"[0, 7, 8, 9, 15, 16, 17, 18]"
21,1.9878159199786,"[0, 7, 8, 9, 15, 16, 17, 19]"
21,1.9878181440438,"[0, 7, 8, 9, 15, 16, 17, 20]"
21,1.9878071309737,"[0, 7, 8, 9, 15, 16, 18, 19]"
21,1.9878093553765,"[0, 7, 8, 9, 15, 16, 18, 20]"
21,1.9878049336088,"[0, 7, 8, 9, 15, 16, 19, 20]"
21,1.9878246007404,"[0, 7, 8, 9, 15, 17, 18, 19]"
21,1.9878268244917,"[0, 7, 8, 9, 15, 17, 18, 20]"
21,1.9878224039804,"[0, 7, 8, 9, 15, 17, 19, 20]"
21,1.9878311908793,"[0, 7, 8, 9, 15, 18, 19, 20]"
21,1.9877964635743,"[0, 7, 8, 9, 16, 18, 19, 20]"
21,1.9905570591833,"[0, 7, 8, 10, 11, 12, 13, 14]"
21,1.9906240210014,"[0, 7, 8, 10, 11, 12, 13, 15]"
21,1.9906576367668,"[0, 7, 8, 10, 11, 12, 13, 16]"
21,1.9906745173454,"[0, 7, 8, 10, 11, 12, 13, 17]"
21,1.9906829955061,"[0, 7, 8, 10, 11, 12, 13, 18]"
21,1.9906872539787,"[0, 7, 8, 10, 11, 12, 13, 19]"
21,1.9904906758427,"[0, 7, 8, 10, 11, 12, 14, 15]"
21,1.9905243506951,"[0, 7, 8, 10, 11, 12, 14, 16]"
21,1.9905412620637,"[0, 7, 8, 10, 11, 12, 14, 17]"
21,1.9905497562533,"[0, 7, 8, 10, 11, 12, 14, 18]"
21,1.9905540230616,"[0, 7, 8, 10, 11, 12, 14, 19]"
21,1.9905561664692,"[0, 7, 8, 10, 11, 12, 14, 20]"
21,1.9904573064788,"[0, 7, 8, 10, 11, 12, 15, 16]"
21,1.9904742339317,"[0, 7, 8, 10, 11, 12, 15, 17]"
21,1.9904827364845,"[0, 7, 8, 10, 11, 12, 15, 18]"
21,1.990487007637,"[0, 7, 8, 10, 11, 12, 15, 19]"
21,1.9904891532989,"[0, 7, 8, 10, 11, 12, 15, 20]"
21,1.9904405365523,"[0, 7, 8, 10, 11, 12, 16, 17]"
21,1.9904490434574,"[0, 7, 8, 10, 11, 12, 16, 18]"
21,1.9904533168683,"[0, 7, 8, 10, 11, 12, 16, 19]"
21,1.990455463701,"[0, 7, 8, 10, 11, 12, 16, 20]"
21,1.9904321098851,"[0, 7, 8, 10, 11, 12, 17, 18]"
21,1.9904363844679,"[0, 7, 8, 10, 11, 12, 17, 19]"
21,1.9904385319076,"[0, 7, 8, 10, 11, 12, 17, 20]"
21,1.9904278759093,"[0, 7, 8, 10, 11, 12, 18, 19]"
21,1.9904300236633,"[0, 7, 8, 10, 11, 12, 18, 20]"
21,1.9904257486356,"[0, 7, 8, 10, 11, 12, 19, 20]"
21,1.9907559205118,"[0, 7, 8, 10, 11, 13, 14, 15]"
21,1.9907894824218,"[0, 7, 8, 10, 11, 13, 14, 16]"
21,1.9908063348521,"[0, 7, 8, 10, 11, 13, 14, 17]"
21,1.9908147983184,"[0, 7, 8, 10, 11, 13, 14, 18]"
21,1.9908190491296,"[0, 7, 8, 10, 11, 13, 14, 19]"
21,1.9908211842174,"[0, 7, 8, 10, 11, 13, 14, 20]"
21,1.9907226542186,"[0, 7, 8, 10, 11, 13, 15, 16]"
21,1.9907395226136,"[0, 7, 8, 10, 11, 13, 15, 17]"
21,1.9907479943798,"[0, 7, 8, 10, 11, 13, 15, 18]"
21,1.990752249502,"[0, 7, 8, 10, 11, 13, 15, 19]"
21,1.9907543868267,"[0, 7, 8, 10, 11, 13, 15, 20]"
21,1.9907059383399,"[0, 7, 8, 10, 11, 13, 16, 17]"
21,1.9907144144251,"[0, 7, 8, 10, 11, 13, 16, 18]"
21,1.9907186717881,"[0, 7, 8, 10, 11, 13, 16, 19]"
21,1.9907208102743,"[0, 7, 8, 10, 11, 13, 16, 20]"
21,1.9906975399564,"[0, 7, 8, 10, 11, 13, 17, 18]"
21,1.9907017984821,"[0, 7, 8, 10, 11, 13, 17, 19]"
21,1.9907039375705,"[0, 7, 8, 10, 11, 13, 17, 20]"
21,1.9906933207561,"[0, 7, 8, 10, 11, 13, 18, 19]"
21,1.9906954601561,"[0, 7, 8, 10, 11, 13, 18, 20]"
21,1.9906912011892,"[0, 7, 8, 10, 11, 13, 19, 20]"
21,1.9908556415851,"[0, 7, 8, 10, 11, 14, 15, 16]"
21,1.9908724793528,"[0, 7, 8, 10, 11, 14, 15, 17]"
21,1.9908809351762,"[0, 7, 8, 10, 11, 14, 15, 18]"
21,1.9908851820082,"[0, 7, 8, 10, 11, 14, 15, 19]"
21,1.9908873150265,"[0, 7, 8, 10, 11, 14, 15, 20]"
21,1.9908389538257,"[0, 7, 8, 10, 11, 14, 16, 17]"
21,1.9908474139506,"[0, 7, 8, 10, 11, 14, 16, 18]"
21,1.9908516630142,"[0, 7, 8, 10, 11, 14, 16, 19]"
21,1.9908537971893,"[0, 7, 8, 10, 11, 14, 16, 20]"
21,1.9908305701331,"[0, 7, 8, 10, 11, 14, 17, 18]"
21,1.9908348203546,"[0, 7, 8, 10, 11, 14, 17, 19]"
21,1.9908369551293,"[0, 7, 8, 10, 11, 14, 17, 20]"
21,1.9908263585955,"[0, 7, 8, 10, 11, 14, 18, 19]"
