n,beta,Itinerary_String
16,1.9253112719807,"[0, 4, 5, 9, 11, 12]"
16,1.9257349758584,"[0, 4, 5, 9, 11, 13]"
16,1.9259541504112,"[0, 4, 5, 9, 11, 14]"
16,1.9249175075057,"[0, 4, 5, 9, 12, 13]"
16,1.925138778269,"[0, 4, 5, 9, 12, 14]"
16,1.9252534639192,"[0, 4, 5, 9, 12, 15]"
16,1.9247123400941,"[0, 4, 5, 9, 13, 14]"
16,1.9248276487257,"[0, 4, 5, 9, 13, 15]"
16,1.8707523159715,"[0, 4, 6, 7, 8, 12]"
16,1.8622800008473,"[0, 4, 6, 7, 9, 12]"
16,1.8630060366985,"[0, 4, 6, 7, 9, 13]"
16,1.8574625611741,"[0, 4, 6, 7, 10, 12]"
16,1.8582278439492,"[0, 4, 6, 7, 10, 13]"
16,1.8559831151773,"[0, 4, 6, 7, 11, 14]"
16,1.8777406069023,"[0, 4, 6, 8, 9, 12]"
16,1.8783660551641,"[0, 4, 6, 8, 9, 13]"
16,1.87350359838,"[0, 4, 6, 8, 10, 12]"
16,1.8741578366755,"[0, 4, 6, 8, 10, 13]"
16,1.8711703145404,"[0, 4, 6, 8, 11, 12]"
16,1.8718419523738,"[0, 4, 6, 8, 11, 13]"
16,1.8721984184723,"[0, 4, 6, 8, 11, 14]"
16,1.8711358561554,"[0, 4, 6, 8, 12, 15]"
16,1.8813451655256,"[0, 4, 6, 9, 10, 12]"
16,1.8819497683413,"[0, 4, 6, 9, 10, 13]"
16,1.8791738254376,"[0, 4, 6, 9, 11, 12]"
16,1.8797931322859,"[0, 4, 6, 9, 11, 13]"
16,1.8801206341614,"[0, 4, 6, 9, 11, 14]"
16,1.8786257920677,"[0, 4, 6, 9, 12, 13]"
16,1.8789579836155,"[0, 4, 6, 9, 12, 14]"
16,1.8791341667678,"[0, 4, 6, 9, 12, 15]"
16,1.8785104533046,"[0, 4, 6, 9, 13, 15]"
16,1.8826969975935,"[0, 4, 6, 10, 12, 13]"
16,1.8830145291625,"[0, 4, 6, 10, 12, 14]"
16,1.883182605307,"[0, 4, 6, 10, 12, 15]"
16,1.8824156945893,"[0, 4, 6, 10, 13, 14]"
16,1.882585100536,"[0, 4, 6, 10, 13, 15]"
16,1.847686112309,"[0, 4, 7, 8, 9, 12]"
16,1.8423230753041,"[0, 4, 7, 8, 10, 12]"
16,1.843198219902,"[0, 4, 7, 8, 10, 13]"
16,1.8392867552142,"[0, 4, 7, 8, 11, 12]"
16,1.8401938079959,"[0, 4, 7, 8, 11, 13]"
16,1.8406821458648,"[0, 4, 7, 8, 11, 14]"
16,1.8520497211408,"[0, 4, 7, 9, 10, 12]"
16,1.8528396185441,"[0, 4, 7, 9, 10, 13]"
16,1.8492870246686,"[0, 4, 7, 9, 11, 12]"
16,1.8501024981632,"[0, 4, 7, 9, 11, 13]"
16,1.8505396745334,"[0, 4, 7, 9, 11, 14]"
16,1.8485883159888,"[0, 4, 7, 9, 12, 13]"
16,1.8490339702637,"[0, 4, 7, 9, 12, 14]"
16,1.8492738199792,"[0, 4, 7, 9, 12, 15]"
16,1.8543482604111,"[0, 4, 7, 10, 11, 12]"
16,1.8551196824422,"[0, 4, 7, 10, 11, 13]"
16,1.8555323482201,"[0, 4, 7, 10, 11, 14]"
16,1.8536837351354,"[0, 4, 7, 10, 12, 13]"
16,1.8541038916313,"[0, 4, 7, 10, 12, 14]"
16,1.8543294759748,"[0, 4, 7, 10, 12, 15]"
16,1.8533232861023,"[0, 4, 7, 10, 13, 14]"
16,1.8535512867782,"[0, 4, 7, 10, 13, 15]"
16,1.8557912971771,"[0, 4, 7, 11, 14, 15]"
16,1.9557000047857,"[0, 5, 6, 7, 8, 11]"
16,1.9563782123609,"[0, 5, 6, 7, 8, 12]"
16,1.9567229636794,"[0, 5, 6, 7, 8, 13]"
16,1.9505095946622,"[0, 5, 6, 7, 9, 11]"
16,1.9512201518647,"[0, 5, 6, 7, 9, 12]"
16,1.9515821841746,"[0, 5, 6, 7, 9, 13]"
16,1.9517670865836,"[0, 5, 6, 7, 9, 14]"
16,1.9477639999842,"[0, 5, 6, 7, 10, 11]"
16,1.9484934760093,"[0, 5, 6, 7, 10, 12]"
16,1.9488655942474,"[0, 5, 6, 7, 10, 13]"
16,1.9490558914186,"[0, 5, 6, 7, 10, 14]"
16,1.9470678581772,"[0, 5, 6, 7, 11, 12]"
16,1.9474456663134,"[0, 5, 6, 7, 11, 13]"
16,1.9476390014951,"[0, 5, 6, 7, 11, 14]"
16,1.9477380783906,"[0, 5, 6, 7, 11, 15]"
16,1.9469036453187,"[0, 5, 6, 7, 12, 14]"
16,1.9470036160934,"[0, 5, 6, 7, 12, 15]"
16,1.9605036425595,"[0, 5, 6, 8, 9, 11]"
16,1.9611567117279,"[0, 5, 6, 8, 9, 12]"
16,1.9614879546397,"[0, 5, 6, 8, 9, 13]"
16,1.9616563321792,"[0, 5, 6, 8, 9, 14]"
16,1.9579578606155,"[0, 5, 6, 8, 10, 11]"
16,1.9586267637409,"[0, 5, 6, 8, 10, 12]"
16,1.9589664210468,"[0, 5, 6, 8, 10, 13]"
16,1.9591392821225,"[0, 5, 6, 8, 10, 14]"
16,1.9573130780327,"[0, 5, 6, 8, 11, 12]"
16,1.9576574408138,"[0, 5, 6, 8, 11, 13]"
16,1.9578328045396,"[0, 5, 6, 8, 11, 14]"
16,1.9579222222111,"[0, 5, 6, 8, 11, 15]"
16,1.9569822425494,"[0, 5, 6, 8, 12, 13]"
16,1.9571589758699,"[0, 5, 6, 8, 12, 14]"
16,1.9572491214088,"[0, 5, 6, 8, 12, 15]"
16,1.956903311855,"[0, 5, 6, 8, 13, 15]"
16,1.9629045804062,"[0, 5, 6, 9, 10, 11]"
16,1.9635447186671,"[0, 5, 6, 9, 10, 12]"
16,1.9638690484532,"[0, 5, 6, 9, 10, 13]"
16,1.9640337238334,"[0, 5, 6, 9, 10, 14]"
16,1.9622845340538,"[0, 5, 6, 9, 11, 12]"
16,1.9626131324103,"[0, 5, 6, 9, 11, 13]"
16,1.962780073956,"[0, 5, 6, 9, 11, 14]"
16,1.9628649908128,"[0, 5, 6, 9, 11, 15]"
16,1.9619672635274,"[0, 5, 6, 9, 12, 13]"
16,1.9621354409824,"[0, 5, 6, 9, 12, 14]"
16,1.9622210133222,"[0, 5, 6, 9, 12, 15]"
16,1.961805176269,"[0, 5, 6, 9, 13, 14]"
16,1.961891101346,"[0, 5, 6, 9, 13, 15]"
16,1.9617224461297,"[0, 5, 6, 9, 14, 15]"
16,1.9647465446553,"[0, 5, 6, 10, 11, 12]"
16,1.9650672645544,"[0, 5, 6, 10, 11, 13]"
16,1.965230013956,"[0, 5, 6, 10, 11, 14]"
16,1.9653126992397,"[0, 5, 6, 10, 11, 15]"
16,1.9644361182701,"[0, 5, 6, 10, 12, 13]"
16,1.9646000388316,"[0, 5, 6, 10, 12, 14]"
16,1.9646833446559,"[0, 5, 6, 10, 12, 15]"
16,1.9642777370475,"[0, 5, 6, 10, 13, 14]"
16,1.9643613763173,"[0, 5, 6, 10, 13, 15]"
16,1.9641970032683,"[0, 5, 6, 10, 14, 15]"
16,1.9656728583483,"[0, 5, 6, 11, 12, 13]"
16,1.9658345948439,"[0, 5, 6, 11, 12, 14]"
16,1.9659167412027,"[0, 5, 6, 11, 12, 15]"
16,1.9655163915298,"[0, 5, 6, 11, 13, 14]"
16,1.9655988615567,"[0, 5, 6, 11, 13, 15]"
16,1.9654366854413,"[0, 5, 6, 11, 14, 15]"
16,1.9404777255094,"[0, 5, 7, 8, 9, 11]"
16,1.9412439053856,"[0, 5, 7, 8, 9, 12]"
16,1.9416360759772,"[0, 5, 7, 8, 9, 13]"
16,1.9375438216544,"[0, 5, 7, 8, 10, 11]"
16,1.938332048767,"[0, 5, 7, 8, 10, 12]"
16,1.9387360163884,"[0, 5, 7, 8, 10, 13]"
16,1.9389436117001,"[0, 5, 7, 8, 10, 14]"
16,1.9367992794165,"[0, 5, 7, 8, 11, 12]"
16,1.9372099603259,"[0, 5, 7, 8, 11, 13]"
16,1.937421155339,"[0, 5, 7, 8, 11, 14]"
16,1.9375299337381,"[0, 5, 7, 8, 11, 15]"
16,1.9364128932395,"[0, 5, 7, 8, 12, 13]"
16,1.9366260872587,"[0, 5, 7, 8, 12, 14]"
16,1.936735937577,"[0, 5, 7, 8, 12, 15]"
16,1.9431782848473,"[0, 5, 7, 9, 10, 11]"
16,1.9439269610865,"[0, 5, 7, 9, 10, 12]"
16,1.9443097101138,"[0, 5, 7, 9, 10, 13]"
16,1.9445058833724,"[0, 5, 7, 9, 10, 14]"
16,1.9424671666043,"[0, 5, 7, 9, 11, 12]"
16,1.9428559030554,"[0, 5, 7, 9, 11, 13]"
16,1.9430552805164,"[0, 5, 7, 9, 11, 14]"
16,1.9431576886767,"[0, 5, 7, 9, 11, 15]"
16,1.9420993116252,"[0, 5, 7, 9, 12, 13]"
16,1.9423004608796,"[0, 5, 7, 9, 12, 14]"
16,1.9424038169717,"[0, 5, 7, 9, 12, 15]"
16,1.9419093740714,"[0, 5, 7, 9, 13, 14]"
16,1.9420132465455,"[0, 5, 7, 9, 13, 15]"
16,1.9452883041771,"[0, 5, 7, 10, 11, 12]"
16,1.9456661128108,"[0, 5, 7, 10, 11, 13]"
16,1.9458596293218,"[0, 5, 7, 10, 11, 14]"
16,1.9459588907441,"[0, 5, 7, 10, 11, 15]"
16,1.9449297681442,"[0, 5, 7, 10, 12, 13]"
16,1.9451249476867,"[0, 5, 7, 10, 12, 14]"
16,1.9452250978889,"[0, 5, 7, 10, 12, 15]"
16,1.9447449284438,"[0, 5, 7, 10, 13, 14]"
16,1.9448455619431,"[0, 5, 7, 10, 13, 15]"
16,1.944649737287,"[0, 5, 7, 10, 14, 15]"
16,1.9463577055216,"[0, 5, 7, 11, 12, 13]"
16,1.9465498159328,"[0, 5, 7, 11, 12, 14]"
16,1.9466483228119,"[0, 5, 7, 11, 12, 15]"
16,1.9461755049819,"[0, 5, 7, 11, 13, 14]"
16,1.9462744784332,"[0, 5, 7, 11, 13, 15]"
16,1.946081744573,"[0, 5, 7, 11, 14, 15]"
16,1.9468097513853,"[0, 5, 7, 12, 14, 15]"
16,1.9320627236962,"[0, 5, 8, 9, 10, 11]"
16,1.9328870395386,"[0, 5, 8, 9, 10, 12]"
16,1.9333105413488,"[0, 5, 8, 9, 10, 13]"
16,1.9335287404125,"[0, 5, 8, 9, 10, 14]"
16,1.9312883497276,"[0, 5, 8, 9, 11, 12]"
16,1.931719246746,"[0, 5, 8, 9, 11, 13]"
16,1.9319414196792,"[0, 5, 8, 9, 11, 14]"
16,1.9320561624911,"[0, 5, 8, 9, 11, 15]"
16,1.9308852345297,"[0, 5, 8, 9, 12, 13]"
16,1.931109623387,"[0, 5, 8, 9, 12, 14]"
16,1.9312255572761,"[0, 5, 8, 9, 12, 15]"
16,1.9306758127747,"[0, 5, 8, 9, 13, 14]"
16,1.9307924002063,"[0, 5, 8, 9, 13, 15]"
16,1.9343584793008,"[0, 5, 8, 10, 11, 12]"
16,1.9347759662074,"[0, 5, 8, 10, 11, 13]"
16,1.9349909176672,"[0, 5, 8, 10, 11, 14]"
16,1.9351017656751,"[0, 5, 8, 10, 11, 15]"
16,1.9339666879513,"[0, 5, 8, 10, 12, 13]"
16,1.934183704736,"[0, 5, 8, 10, 12, 14]"
16,1.9342956615963,"[0, 5, 8, 10, 12, 15]"
16,1.9337634962199,"[0, 5, 8, 10, 13, 14]"
16,1.9338760602749,"[0, 5, 8, 10, 13, 15]"
16,1.9336582403216,"[0, 5, 8, 10, 14, 15]"
16,1.9355267236313,"[0, 5, 8, 11, 12, 13]"
16,1.9357399513448,"[0, 5, 8, 11, 12, 14]"
16,1.9358498701681,"[0, 5, 8, 11, 12, 15]"
16,1.9353267564989,"[0, 5, 8, 11, 13, 14]"
16,1.9354372591747,"[0, 5, 8, 11, 13, 15]"
16,1.9352232582742,"[0, 5, 8, 11, 14, 15]"
16,1.9361249374341,"[0, 5, 8, 12, 13, 14]"
16,1.9362343606122,"[0, 5, 8, 12, 13, 15]"
16,1.9360223644706,"[0, 5, 8, 12, 14, 15]"
16,1.9283618019134,"[0, 5, 9, 10, 11, 12]"
16,1.9288045790426,"[0, 5, 9, 10, 11, 13]"
16,1.929033192538,"[0, 5, 9, 10, 11, 14]"
16,1.929151430678,"[0, 5, 9, 10, 11, 15]"
16,1.9279488160164,"[0, 5, 9, 10, 12, 13]"
16,1.9281797800551,"[0, 5, 9, 10, 12, 14]"
16,1.9282992831649,"[0, 5, 9, 10, 12, 15]"
16,1.9277339195278,"[0, 5, 9, 10, 13, 14]"
16,1.9278541180746,"[0, 5, 9, 10, 13, 15]"
16,1.9276222385751,"[0, 5, 9, 10, 14, 15]"
16,1.9295929793786,"[0, 5, 9, 11, 12, 13]"
16,1.9298196450908,"[0, 5, 9, 11, 12, 14]"
16,1.9299368308548,"[0, 5, 9, 11, 12, 15]"
16,1.9293817211103,"[0, 5, 9, 11, 13, 14]"
16,1.9294995737967,"[0, 5, 9, 11, 13, 15]"
16,1.9292720290909,"[0, 5, 9, 11, 14, 15]"
16,1.9302249696759,"[0, 5, 9, 12, 13, 14]"
16,1.9303415930421,"[0, 5, 9, 12, 13, 15]"
16,1.9301163253751,"[0, 5, 9, 12, 14, 15]"
16,1.9305506277037,"[0, 5, 9, 13, 14, 15]"
16,1.9770595414526,"[0, 6, 7, 8, 9, 10]"
16,1.9782148655766,"[0, 6, 7, 8, 9, 11]"
16,1.9787940275909,"[0, 6, 7, 8, 9, 12]"
16,1.9790853608318,"[0, 6, 7, 8, 9, 13]"
16,1.9792321922454,"[0, 6, 7, 8, 9, 14]"
16,1.9759198987535,"[0, 6, 7, 8, 10, 11]"
16,1.9765115433805,"[0, 6, 7, 8, 10, 12]"
16,1.9768094619321,"[0, 6, 7, 8, 10, 13]"
16,1.9769597745313,"[0, 6, 7, 8, 10, 14]"
16,1.9770356976669,"[0, 6, 7, 8, 10, 15]"
16,1.9753393279545,"[0, 6, 7, 8, 11, 12]"
16,1.9756408796337,"[0, 6, 7, 8, 11, 13]"
16,1.9757931091686,"[0, 6, 7, 8, 11, 14]"
16,1.975870044217,"[0, 6, 7, 8, 11, 15]"
16,1.9750443008861,"[0, 6, 7, 8, 12, 13]"
16,1.9751975671201,"[0, 6, 7, 8, 12, 14]"
16,1.9752750484901,"[0, 6, 7, 8, 12, 15]"
16,1.9748946012372,"[0, 6, 7, 8, 13, 14]"
16,1.9749723743271,"[0, 6, 7, 8, 13, 15]"
16,1.9804232979111,"[0, 6, 7, 9, 10, 11]"
16,1.9809920233676,"[0, 6, 7, 9, 10, 12]"
16,1.9812778176803,"[0, 6, 7, 9, 10, 13]"
16,1.981421706247,"[0, 6, 7, 9, 10, 14]"
16,1.9814942261701,"[0, 6, 7, 9, 10, 15]"
16,1.9798627817563,"[0, 6, 7, 9, 11, 12]"
16,1.9801519045491,"[0, 6, 7, 9, 11, 13]"
16,1.9802975463545,"[0, 6, 7, 9, 11, 14]"
16,1.9803709900778,"[0, 6, 7, 9, 11, 15]"
16,1.9795786443805,"[0, 6, 7, 9, 12, 13]"
16,1.9797252315389,"[0, 6, 7, 9, 12, 14]"
16,1.9797991725157,"[0, 6, 7, 9, 12, 15]"
16,1.9794348147594,"[0, 6, 7, 9, 13, 14]"
16,1.9795090205596,"[0, 6, 7, 9, 13, 15]"
16,1.9793620691763,"[0, 6, 7, 9, 14, 15]"
16,1.9820896772027,"[0, 6, 7, 10, 11, 12]"
16,1.9823725961029,"[0, 6, 7, 10, 11, 13]"
16,1.9825149625877,"[0, 6, 7, 10, 11, 14]"
16,1.9825866770282,"[0, 6, 7, 10, 11, 15]"
16,1.9818110256677,"[0, 6, 7, 10, 12, 13]"
16,1.9819542931126,"[0, 6, 7, 10, 12, 14]"
16,1.9820264810376,"[0, 6, 7, 10, 12, 15]"
16,1.981670139013,"[0, 6, 7, 10, 13, 14]"
16,1.9817425787827,"[0, 6, 7, 10, 13, 15]"
16,1.9815989643781,"[0, 6, 7, 10, 14, 15]"
16,1.9829214501648,"[0, 6, 7, 11, 12, 13]"
16,1.9830630216988,"[0, 6, 7, 11, 12, 14]"
16,1.9831343166314,"[0, 6, 7, 11, 12, 15]"
16,1.9827820769121,"[0, 6, 7, 11, 13, 14]"
16,1.9828536171224,"[0, 6, 7, 11, 13, 15]"
16,1.9827117074032,"[0, 6, 7, 11, 14, 15]"
16,1.9833384247739,"[0, 6, 7, 12, 13, 14]"
16,1.9834095001543,"[0, 6, 7, 12, 13, 15]"
16,1.9832684733814,"[0, 6, 7, 12, 14, 15]"
16,1.9835479701795,"[0, 6, 7, 13, 14, 15]"
16,1.9713982024918,"[0, 6, 8, 9, 10, 11]"
16,1.9720111377988,"[0, 6, 8, 9, 10, 12]"
16,1.9723204194342,"[0, 6, 8, 9, 10, 13]"
16,1.9724768023,"[0, 6, 8, 9, 10, 14]"
16,1.9725559658212,"[0, 6, 8, 9, 10, 15]"
16,1.970799396038,"[0, 6, 8, 9, 11, 12]"
16,1.9711125982725,"[0, 6, 8, 9, 11, 13]"
16,1.9712710536378,"[0, 6, 8, 9, 11, 14]"
16,1.9713513133834,"[0, 6, 8, 9, 11, 15]"
16,1.9704943571665,"[0, 6, 8, 9, 12, 13]"
16,1.9706539367268,"[0, 6, 8, 9, 12, 14]"
16,1.970734790101,"[0, 6, 8, 9, 12, 15]"
16,1.970339206578,"[0, 6, 8, 9, 13, 14]"
16,1.970420377785,"[0, 6, 8, 9, 13, 15]"
16,1.9702603642898,"[0, 6, 8, 9, 14, 15]"
16,1.9731772894768,"[0, 6, 8, 10, 11, 12]"
16,1.9734832199451,"[0, 6, 8, 10, 11, 13]"
16,1.9736378226917,"[0, 6, 8, 10, 11, 14]"
16,1.9737160406237,"[0, 6, 8, 10, 11, 15]"
16,1.972878629505,"[0, 6, 8, 10, 12, 13]"
16,1.9730342993077,"[0, 6, 8, 10, 12, 14]"
16,1.9731130801708,"[0, 6, 8, 10, 12, 15]"
16,1.9727269161039,"[0, 6, 8, 10, 13, 14]"
16,1.9728059979451,"[0, 6, 8, 10, 13, 15]"
16,1.9726499164762,"[0, 6, 8, 10, 14, 15]"
16,1.974068511546,"[0, 6, 8, 11, 12, 13]"
16,1.9742221819923,"[0, 6, 8, 11, 12, 14]"
16,1.9742999060686,"[0, 6, 8, 11, 12, 15]"
16,1.9739185675294,"[0, 6, 8, 11, 13, 14]"
16,1.9739965840642,"[0, 6, 8, 11, 13, 15]"
16,1.9738425132578,"[0, 6, 8, 11, 14, 15]"
16,1.9745170554622,"[0, 6, 8, 12, 13, 14]"
16,1.9745945202032,"[0, 6, 8, 12, 13, 15]"
16,1.9744414933085,"[0, 6, 8, 12, 14, 15]"
16,1.9747434041273,"[0, 6, 8, 13, 14, 15]"
16,1.9684503104754,"[0, 6, 9, 10, 11, 12]"
16,1.9687701277481,"[0, 6, 9, 10, 11, 13]"
16,1.9689321111069,"[0, 6, 9, 10, 11, 14]"
16,1.9690142520507,"[0, 6, 9, 10, 11, 15]"
16,1.9681395590235,"[0, 6, 9, 10, 12, 13]"
16,1.9683027185474,"[0, 6, 9, 10, 12, 14]"
16,1.9683854811892,"[0, 6, 9, 10, 12, 15]"
16,1.9679813056794,"[0, 6, 9, 10, 13, 14]"
16,1.9680644016485,"[0, 6, 9, 10, 13, 15]"
16,1.9679007879061,"[0, 6, 9, 10, 14, 15]"
16,1.9693774418626,"[0, 6, 9, 11, 12, 13]"
16,1.969538402905,"[0, 6, 9, 11, 12, 14]"
16,1.9696200012813,"[0, 6, 9, 11, 12, 15]"
16,1.9692211259111,"[0, 6, 9, 11, 13, 14]"
16,1.9693030477102,"[0, 6, 9, 11, 13, 15]"
16,1.9691416455487,"[0, 6, 9, 11, 14, 15]"
16,1.9698450148875,"[0, 6, 9, 12, 13, 14]"
16,1.9699263278821,"[0, 6, 9, 12, 13, 15]"
16,1.9697660751114,"[0, 6, 9, 12, 14, 15]"
16,1.9700814810435,"[0, 6, 9, 13, 14, 15]"
16,1.9669286601044,"[0, 6, 10, 11, 12, 13]"
16,1.967093798905,"[0, 6, 10, 11, 12, 14]"
16,1.9671776151139,"[0, 6, 10, 11, 12, 15]"
16,1.9667686832848,"[0, 6, 10, 11, 13, 14]"
16,1.9668528416536,"[0, 6, 10, 11, 13, 15]"
16,1.966687237044,"[0, 6, 10, 11, 14, 15]"
16,1.9674071639014,"[0, 6, 10, 12, 13, 14]"
16,1.9674906789589,"[0, 6, 10, 12, 13, 15]"
16,1.9673262876315,"[0, 6, 10, 12, 14, 15]"
16,1.9676494307028,"[0, 6, 10, 13, 14, 15]"
16,1.966147719429,"[0, 6, 11, 12, 13, 14]"
16,1.9662324548202,"[0, 6, 11, 12, 13, 15]"
16,1.9660657667683,"[0, 6, 11, 12, 14, 15]"
16,1.9663932101734,"[0, 6, 11, 13, 14, 15]"
16,1.988874467717,"[0, 7, 8, 9, 10, 11]"
16,1.9894096863749,"[0, 7, 8, 9, 10, 12]"
16,1.989677586281,"[0, 7, 8, 9, 10, 13]"
16,1.9898119197325,"[0, 7, 8, 9, 10, 14]"
16,1.9898793451935,"[0, 7, 8, 9, 10, 15]"
16,1.9883426015433,"[0, 7, 8, 9, 11, 12]"
16,1.9886134270871,"[0, 7, 8, 9, 11, 13]"
16,1.988749295895,"[0, 7, 8, 9, 11, 14]"
16,1.9888175272178,"[0, 7, 8, 9, 11, 15]"
16,1.9880741952042,"[0, 7, 8, 9, 12, 13]"
16,1.9882108874406,"[0, 7, 8, 9, 12, 14]"
16,1.9882795501964,"[0, 7, 8, 9, 12, 15]"
16,1.9879389268203,"[0, 7, 8, 9, 13, 14]"
16,1.9880078182213,"[0, 7, 8, 9, 13, 15]"
16,1.9878708092505,"[0, 7, 8, 9, 14, 15]"
16,1.9904563850831,"[0, 7, 8, 10, 11, 12]"
16,1.9907217322397,"[0, 7, 8, 10, 11, 13]"
16,1.9908547193805,"[0, 7, 8, 10, 11, 14]"
16,1.9909214351219,"[0, 7, 8, 10, 11, 15]"
16,1.9901928630759,"[0, 7, 8, 10, 12, 13]"
16,1.9903266371734,"[0, 7, 8, 10, 12, 14]"
16,1.9903937648914,"[0, 7, 8, 10, 12, 15]"
16,1.9900602035721,"[0, 7, 8, 10, 13, 14]"
16,1.9901275493662,"[0, 7, 8, 10, 13, 15]"
16,1.9899934726941,"[0, 7, 8, 10, 14, 15]"
16,1.9912431821462,"[0, 7, 8, 11, 12, 13]"
16,1.9913754683879,"[0, 7, 8, 11, 12, 14]"
16,1.9914418156774,"[0, 7, 8, 11, 12, 15]"
16,1.9911118615303,"[0, 7, 8, 11, 13, 14]"
16,1.9911784215516,"[0, 7, 8, 11, 13, 15]"
16,1.9910458399265,"[0, 7, 8, 11, 14, 15]"
16,1.9916361081998,"[0, 7, 8, 12, 13, 14]"
16,1.991702263344,"[0, 7, 8, 12, 13, 15]"
16,1.9915704538718,"[0, 7, 8, 12, 14, 15]"
16,1.9918327883793,"[0, 7, 8, 13, 14, 15]"
16,1.9862214267046,"[0, 7, 9, 10, 11, 12]"
16,1.9864972946055,"[0, 7, 9, 10, 11, 13]"
16,1.9866358333987,"[0, 7, 9, 10, 11, 14]"
16,1.9867054775335,"[0, 7, 9, 10, 11, 15]"
16,1.9859485942777,"[0, 7, 9, 10, 12, 13]"
16,1.9860879899402,"[0, 7, 9, 10, 12, 14]"
16,1.9861580834431,"[0, 7, 9, 10, 12, 15]"
16,1.9858109428248,"[0, 7, 9, 10, 13, 14]"
16,1.9858812747668,"[0, 7, 9, 10, 13, 15]"
16,1.9857415493678,"[0, 7, 9, 10, 14, 15]"
16,1.9870358768651,"[0, 7, 9, 11, 12, 13]"
16,1.9871736559126,"[0, 7, 9, 11, 12, 14]"
16,1.9872428999709,"[0, 7, 9, 11, 12, 15]"
16,1.9868996746868,"[0, 7, 9, 11, 13, 14]"
16,1.9869691510879,"[0, 7, 9, 11, 13, 15]"
16,1.9868310504819,"[0, 7, 9, 11, 14, 15]"
16,1.9874433728129,"[0, 7, 9, 12, 13, 14]"
16,1.9875124079149,"[0, 7, 9, 12, 13, 15]"
16,1.9873751473651,"[0, 7, 9, 12, 14, 15]"
16,1.987647747439,"[0, 7, 9, 13, 14, 15]"
16,1.9848669763333,"[0, 7, 10, 11, 12, 13]"
16,1.9850078484043,"[0, 7, 10, 11, 12, 14]"
16,1.9850787216786,"[0, 7, 10, 11, 12, 15]"
16,1.9847280169713,"[0, 7, 10, 11, 13, 14]"
16,1.9847991341869,"[0, 7, 10, 11, 13, 15]"
16,1.9846579250558,"[0, 7, 10, 11, 14, 15]"
16,1.98528270081,"[0, 7, 10, 12, 13, 14]"
16,1.9853533551747,"[0, 7, 10, 12, 13, 15]"
16,1.9852130263176,"[0, 7, 10, 12, 14, 15]"
16,1.9854914120893,"[0, 7, 10, 13, 14, 15]"
16,1.9841790041502,"[0, 7, 11, 12, 13, 14]"
16,1.9842505432224,"[0, 7, 11, 12, 13, 15]"
16,1.9841085353582,"[0, 7, 11, 12, 14, 15]"
16,1.9843900924846,"[0, 7, 11, 13, 14, 15]"
16,1.9838306538986,"[0, 7, 12, 13, 14, 15]"
16,1.9945447609778,"[0, 8, 9, 10, 11, 12]"
16,1.9948014478202,"[0, 8, 9, 10, 11, 13]"
16,1.9949298424559,"[0, 8, 9, 10, 11, 14]"
16,1.9949941258313,"[0, 8, 9, 10, 11, 15]"
16,1.9942888116034,"[0, 8, 9, 10, 12, 13]"
16,1.994417939471,"[0, 8, 9, 10, 12, 14]"
16,1.9944826059917,"[0, 8, 9, 10, 12, 15]"
16,1.9941602370058,"[0, 8, 9, 10, 13, 14]"
16,1.9942251058706,"[0, 8, 9, 10, 13, 15]"
16,1.9940956963065,"[0, 8, 9, 10, 14, 15]"
16,1.9953090551033,"[0, 8, 9, 11, 12, 13]"
16,1.9954367937584,"[0, 8, 9, 11, 12, 14]"
16,1.9955007329251,"[0, 8, 9, 11, 12, 15]"
16,1.9951817355821,"[0, 8, 9, 11, 13, 14]"
16,1.9952458722963,"[0, 8, 9, 11, 13, 15]"
16,1.9951178584203,"[0, 8, 9, 11, 14, 15]"
16,1.9956900376122,"[0, 8, 9, 12, 13, 14]"
16,1.9957537975771,"[0, 8, 9, 12, 13, 15]"
16,1.9956265035849,"[0, 8, 9, 12, 14, 15]"
16,1.9958803728335,"[0, 8, 9, 13, 14, 15]"
16,1.99326595139,"[0, 8, 10, 11, 12, 13]"
16,1.9933963561726,"[0, 8, 10, 11, 12, 14]"
16,1.9934616947149,"[0, 8, 10, 11, 12, 15]"
16,1.9931362368632,"[0, 8, 10, 11, 13, 14]"
16,1.9932017821018,"[0, 8, 10, 11, 13, 15]"
16,1.9930710897931,"[0, 8, 10, 11, 14, 15]"
16,1.993654080299,"[0, 8, 10, 12, 13, 14]"
16,1.99371923172,"[0, 8, 10, 12, 13, 15]"
16,1.9935892912576,"[0, 8, 10, 12, 14, 15]"
16,1.9938481701484,"[0, 8, 10, 13, 14, 15]"
16,1.9926195102042,"[0, 8, 11, 12, 13, 14]"
16,1.9926854169928,"[0, 8, 11, 12, 13, 15]"
16,1.9925540375384,"[0, 8, 11, 12, 14, 15]"
16,1.9928156452243,"[0, 8, 11, 13, 14, 15]"
16,1.9922936883927,"[0, 8, 12, 13, 14, 15]"
16,1.9973135706765,"[0, 9, 10, 11, 12, 13]"
16,1.9974390075567,"[0, 9, 10, 11, 12, 14]"
16,1.9975017331917,"[0, 9, 10, 11, 12, 15]"
16,1.9971882970622,"[0, 9, 10, 11, 13, 14]"
16,1.997251212713,"[0, 9, 10, 11, 13, 15]"
16,1.9971255106786,"[0, 9, 10, 11, 14, 15]"
