n,beta,Itinerary_String
19,1.9924589483599,"[0, 8, 11, 12]"
19,1.9927208643711,"[0, 8, 11, 13]"
19,1.9928520041563,"[0, 8, 11, 14]"
19,1.9929177283658,"[0, 8, 11, 15]"
19,1.9929506853048,"[0, 8, 11, 16]"
19,1.9929672161308,"[0, 8, 11, 17]"
19,1.9929755091155,"[0, 8, 11, 18]"
19,1.9921983162089,"[0, 8, 12, 13]"
19,1.9923302228049,"[0, 8, 12, 14]"
19,1.992396348038,"[0, 8, 12, 15]"
19,1.9924295145784,"[0, 8, 12, 16]"
19,1.9924461548436,"[0, 8, 12, 17]"
19,1.992454504901,"[0, 8, 12, 18]"
19,1.9920672462335,"[0, 8, 13, 14]"
19,1.9921335834969,"[0, 8, 13, 15]"
19,1.9921668606844,"[0, 8, 13, 16]"
19,1.9921835586398,"[0, 8, 13, 17]"
19,1.9921919387436,"[0, 8, 13, 18]"
19,1.9920013821797,"[0, 8, 14, 15]"
19,1.9920347174225,"[0, 8, 14, 16]"
19,1.9920514456053,"[0, 8, 14, 17]"
19,1.9920598414323,"[0, 8, 14, 18]"
19,1.9919682990827,"[0, 8, 15, 16]"
19,1.9919850430428,"[0, 8, 15, 17]"
19,1.9919934470664,"[0, 8, 15, 18]"
19,1.9970348455095,"[0, 9, 10, 11]"
19,1.9975358614868,"[0, 9, 10, 12]"
19,1.9977857013193,"[0, 9, 10, 13]"
19,1.9979104931708,"[0, 9, 10, 14]"
19,1.9979728819933,"[0, 9, 10, 15]"
19,1.9980040885031,"[0, 9, 10, 16]"
19,1.9980197020871,"[0, 9, 10, 17]"
19,1.9980275152087,"[0, 9, 10, 18]"
19,1.9965330366843,"[0, 9, 11, 12]"
19,1.9967854097712,"[0, 9, 11, 13]"
19,1.9969115266746,"[0, 9, 11, 14]"
19,1.996974608535,"[0, 9, 11, 15]"
19,1.9970061772063,"[0, 9, 11, 16]"
19,1.9970219798102,"[0, 9, 11, 17]"
19,1.9970298914489,"[0, 9, 11, 18]"
19,1.9962808976559,"[0, 9, 12, 13]"
19,1.9964077215671,"[0, 9, 12, 14]"
19,1.9964711725466,"[0, 9, 12, 15]"
19,1.9965029338015,"[0, 9, 12, 16]"
19,1.9965188367762,"[0, 9, 12, 17]"
19,1.9965268006614,"[0, 9, 12, 18]"
19,1.9961543676478,"[0, 9, 13, 14]"
19,1.9962180133461,"[0, 9, 13, 15]"
19,1.996249876032,"[0, 9, 13, 16]"
19,1.9962658317944,"[0, 9, 13, 17]"
19,1.9962738231213,"[0, 9, 13, 18]"
19,1.9960909179182,"[0, 9, 14, 15]"
19,1.996122833711,"[0, 9, 14, 16]"
19,1.996138817073,"[0, 9, 14, 17]"
19,1.9961468227294,"[0, 9, 14, 18]"
19,1.996059113606,"[0, 9, 15, 16]"
19,1.9960751113443,"[0, 9, 15, 17]"
19,1.9960831244554,"[0, 9, 15, 18]"
19,1.9960431753215,"[0, 9, 16, 17]"
19,1.9960511923013,"[0, 9, 16, 18]"
19,1.9960351890977,"[0, 9, 17, 18]"
19,1.9985281980065,"[0, 10, 11, 12]"
19,1.9987758069204,"[0, 10, 11, 13]"
19,1.9988994260001,"[0, 10, 11, 14]"
19,1.998961198717,"[0, 10, 11, 15]"
19,1.9989920819991,"[0, 10, 11, 16]"
19,1.9990075262867,"[0, 10, 11, 17]"
19,1.9990152508897,"[0, 10, 11, 18]"
19,1.9982803374677,"[0, 10, 12, 13]"
19,1.9984046343402,"[0, 10, 12, 14]"
19,1.9984667606401,"[0, 10, 12, 15]"
19,1.9984978282452,"[0, 10, 12, 16]"
19,1.9985133685152,"[0, 10, 12, 17]"
19,1.9985211430362,"[0, 10, 12, 18]"
19,1.9981560837798,"[0, 10, 13, 14]"
19,1.9982183963991,"[0, 10, 13, 15]"
19,1.9982495609772,"[0, 10, 13, 16]"
19,1.9982651516706,"[0, 10, 13, 17]"
19,1.9982729523809,"[0, 10, 13, 18]"
19,1.9980938393327,"[0, 10, 14, 15]"
19,1.9981250546318,"[0, 10, 14, 16]"
19,1.9981406716617,"[0, 10, 14, 17]"
19,1.9981484860332,"[0, 10, 14, 18]"
19,1.9980626708387,"[0, 10, 15, 16]"
19,1.9980783015734,"[0, 10, 15, 17]"
19,1.998086123045,"[0, 10, 15, 18]"
19,1.9980470669588,"[0, 10, 16, 17]"
19,1.9980548921115,"[0, 10, 16, 18]"
19,1.9980392561682,"[0, 10, 17, 18]"
19,1.9992684646561,"[0, 11, 12, 13]"
19,1.9993914748178,"[0, 11, 12, 14]"
19,1.9994529285452,"[0, 11, 12, 15]"
19,1.9994836449082,"[0, 11, 12, 16]"
19,1.9994990019778,"[0, 11, 12, 17]"
19,1.9995066810786,"[0, 11, 12, 18]"
19,1.9991453775864,"[0, 11, 13, 14]"
19,1.9992070133852,"[0, 11, 13, 15]"
19,1.9992378244718,"[0, 11, 13, 16]"
19,1.9992532307745,"[0, 11, 13, 17]"
19,1.9992609354355,"[0, 11, 13, 18]"
19,1.9990837487809,"[0, 11, 14, 15]"
19,1.9991146093875,"[0, 11, 14, 16]"
19,1.9991300413922,"[0, 11, 14, 17]"
19,1.9991377593794,"[0, 11, 14, 18]"
19,1.9990529040488,"[0, 11, 15, 16]"
19,1.9990683494218,"[0, 11, 15, 17]"
19,1.9990760743318,"[0, 11, 15, 18]"
19,1.9990374699596,"[0, 11, 16, 17]"
19,1.999045198457,"[0, 11, 16, 18]"
19,1.9990297480041,"[0, 11, 17, 18]"
19,1.9996368172946,"[0, 12, 13, 14]"
19,1.999698105194,"[0, 12, 13, 15]"
19,1.9997287349765,"[0, 12, 13, 16]"
19,1.999744046899,"[0, 12, 13, 17]"
19,1.999751702491,"[0, 12, 13, 18]"
19,1.9995755065125,"[0, 12, 14, 15]"
19,1.999606185197,"[0, 12, 14, 16]"
19,1.9996215224956,"[0, 12, 14, 17]"
19,1.9996291912422,"[0, 12, 14, 18]"
19,1.9995448286013,"[0, 12, 15, 16]"
19,1.9995601790955,"[0, 12, 15, 17]"
19,1.9995678546741,"[0, 12, 15, 18]"
19,1.999529481792,"[0, 12, 16, 17]"
19,1.9995371609102,"[0, 12, 16, 18]"
19,1.9995218054019,"[0, 12, 17, 18]"
19,1.9998205016252,"[0, 13, 14, 15]"
19,1.9998510864242,"[0, 13, 14, 16]"
19,1.9998663749328,"[0, 13, 14, 17]"
19,1.9998740183534,"[0, 13, 14, 18]"
19,1.9997899101457,"[0, 13, 15, 16]"
19,1.9998052117605,"[0, 13, 15, 17]"
19,1.999812861966,"[0, 13, 15, 18]"
19,1.9997746084656,"[0, 13, 16, 17]"
19,1.9997822621859,"[0, 13, 16, 18]"
19,1.9997669555912,"[0, 13, 17, 18]"
19,1.9999122086969,"[0, 14, 15, 16]"
19,1.9999274850582,"[0, 14, 15, 17]"
19,1.9999351221737,"[0, 14, 15, 18]"
19,1.9998969304082,"[0, 14, 16, 17]"
19,1.9999045710256,"[0, 14, 16, 18]"
19,1.9998892897022,"[0, 14, 17, 18]"
19,1.9999580253582,"[0, 15, 16, 17]"
19,1.9999656592085,"[0, 15, 16, 18]"
19,1.9999503909539,"[0, 15, 17, 18]"
19,1.9999809236754,"[0, 16, 17, 18]"
19,1.9079780456624,"[0, 4, 5, 7, 11, 15]"
19,1.9200885159876,"[0, 4, 5, 8, 11, 15]"
19,1.919228318854,"[0, 4, 5, 8, 12, 15]"
19,1.9192919827303,"[0, 4, 5, 8, 12, 16]"
19,1.9260149949017,"[0, 4, 5, 9, 11, 15]"
19,1.9252001934877,"[0, 4, 5, 9, 12, 15]"
19,1.9252597373388,"[0, 4, 5, 9, 12, 16]"
19,1.9247740701935,"[0, 4, 5, 9, 13, 15]"
19,1.9248339505719,"[0, 4, 5, 9, 13, 16]"
19,1.9248650385129,"[0, 4, 5, 9, 13, 17]"
19,1.856098057367,"[0, 4, 6, 7, 11, 15]"
19,1.8722960062561,"[0, 4, 6, 8, 11, 15]"
19,1.8710421571202,"[0, 4, 6, 8, 12, 15]"
19,1.8711451125265,"[0, 4, 6, 8, 12, 16]"
19,1.8802105106376,"[0, 4, 6, 9, 11, 15]"
19,1.8790491145188,"[0, 4, 6, 9, 12, 15]"
19,1.8791428114779,"[0, 4, 6, 9, 12, 16]"
19,1.8785191556188,"[0, 4, 6, 9, 13, 16]"
19,1.8831017440263,"[0, 4, 6, 10, 12, 15]"
19,1.8831909402782,"[0, 4, 6, 10, 12, 16]"
19,1.8825035584187,"[0, 4, 6, 10, 13, 15]"
19,1.8825934883993,"[0, 4, 6, 10, 13, 16]"
19,1.882274310767,"[0, 4, 6, 10, 14, 16]"
19,1.8823222540662,"[0, 4, 6, 10, 14, 17]"
19,1.8408143883251,"[0, 4, 7, 8, 11, 15]"
19,1.8506585031006,"[0, 4, 7, 9, 11, 15]"
19,1.8491550344635,"[0, 4, 7, 9, 12, 15]"
19,1.8556447166968,"[0, 4, 7, 10, 11, 15]"
19,1.8542182405148,"[0, 4, 7, 10, 12, 15]"
19,1.8534387847799,"[0, 4, 7, 10, 13, 15]"
19,1.8535616893376,"[0, 4, 7, 10, 13, 16]"
19,1.8532052508918,"[0, 4, 7, 10, 14, 17]"
19,1.8556820604893,"[0, 4, 7, 11, 14, 15]"
19,1.8558014863544,"[0, 4, 7, 11, 14, 16]"
19,1.8558657437492,"[0, 4, 7, 11, 14, 17]"
19,1.8556789053035,"[0, 4, 7, 11, 15, 18]"
19,1.9517240479681,"[0, 5, 6, 7, 9, 14]"
19,1.9490114389155,"[0, 5, 6, 7, 10, 14]"
19,1.9491089545239,"[0, 5, 6, 7, 10, 15]"
19,1.9475937550786,"[0, 5, 6, 7, 11, 14]"
19,1.9476928972357,"[0, 5, 6, 7, 11, 15]"
19,1.9477437458071,"[0, 5, 6, 7, 11, 16]"
19,1.9468579628103,"[0, 5, 6, 7, 12, 14]"
19,1.9469580001995,"[0, 5, 6, 7, 12, 15]"
19,1.9470093266828,"[0, 5, 6, 7, 12, 16]"
19,1.9470356728821,"[0, 5, 6, 7, 12, 17]"
19,1.9616176451286,"[0, 5, 6, 8, 9, 14]"
19,1.9590994339519,"[0, 5, 6, 8, 10, 14]"
19,1.9591875696553,"[0, 5, 6, 8, 10, 15]"
19,1.957792310291,"[0, 5, 6, 8, 11, 14]"
19,1.9578817799693,"[0, 5, 6, 8, 11, 15]"
19,1.9579274342443,"[0, 5, 6, 8, 11, 16]"
19,1.9571181293671,"[0, 5, 6, 8, 12, 14]"
19,1.9572083278841,"[0, 5, 6, 8, 12, 15]"
19,1.9572543694703,"[0, 5, 6, 8, 12, 16]"
19,1.9572778808033,"[0, 5, 6, 8, 12, 17]"
19,1.9568623291493,"[0, 5, 6, 8, 13, 15]"
19,1.9569085794813,"[0, 5, 6, 8, 13, 16]"
19,1.9569322015157,"[0, 5, 6, 8, 13, 17]"
19,1.9639960048383,"[0, 5, 6, 9, 10, 14]"
19,1.9640797626473,"[0, 5, 6, 9, 10, 15]"
19,1.9627417732801,"[0, 5, 6, 9, 11, 14]"
19,1.962826736496,"[0, 5, 6, 9, 11, 15]"
19,1.962869984383,"[0, 5, 6, 9, 11, 16]"
19,1.962096824285,"[0, 5, 6, 9, 12, 14]"
19,1.9621824438042,"[0, 5, 6, 9, 12, 15]"
19,1.9622260397051,"[0, 5, 6, 9, 12, 16]"
19,1.9622482464365,"[0, 5, 6, 9, 12, 17]"
19,1.9617663898891,"[0, 5, 6, 9, 13, 14]"
19,1.9618523625945,"[0, 5, 6, 9, 13, 15]"
19,1.961896145494,"[0, 5, 6, 9, 13, 16]"
19,1.9619184511705,"[0, 5, 6, 9, 13, 17]"
19,1.9617274998256,"[0, 5, 6, 9, 14, 16]"
19,1.9617498582167,"[0, 5, 6, 9, 14, 17]"
19,1.9617612523307,"[0, 5, 6, 9, 14, 18]"
19,1.9651927942881,"[0, 5, 6, 10, 11, 14]"
19,1.9652755232449,"[0, 5, 6, 10, 11, 15]"
19,1.9653175825375,"[0, 5, 6, 10, 11, 16]"
19,1.9645625205341,"[0, 5, 6, 10, 12, 14]"
19,1.9646458707823,"[0, 5, 6, 10, 12, 15]"
19,1.9646882591835,"[0, 5, 6, 10, 12, 16]"
19,1.9647098241237,"[0, 5, 6, 10, 12, 17]"
19,1.9642400586445,"[0, 5, 6, 10, 13, 14]"
19,1.9643237427485,"[0, 5, 6, 10, 13, 15]"
19,1.9643663077285,"[0, 5, 6, 10, 13, 16]"
19,1.964387965999,"[0, 5, 6, 10, 13, 17]"
19,1.9641592846858,"[0, 5, 6, 10, 14, 15]"
19,1.9642019437417,"[0, 5, 6, 10, 14, 16]"
19,1.9642236516685,"[0, 5, 6, 10, 14, 17]"
19,1.9642347004647,"[0, 5, 6, 10, 14, 18]"
19,1.9641181314011,"[0, 5, 6, 10, 15, 16]"
19,1.9641398656308,"[0, 5, 6, 10, 15, 17]"
19,1.964150928282,"[0, 5, 6, 10, 15, 18]"
19,1.9657976359784,"[0, 5, 6, 11, 12, 14]"
19,1.9658798253763,"[0, 5, 6, 11, 12, 15]"
19,1.9659215977888,"[0, 5, 6, 11, 12, 16]"
19,1.9659428361877,"[0, 5, 6, 11, 12, 17]"
19,1.9654792773932,"[0, 5, 6, 11, 13, 14]"
19,1.9655617908505,"[0, 5, 6, 11, 13, 15]"
19,1.9656037345737,"[0, 5, 6, 11, 13, 16]"
19,1.9656250634709,"[0, 5, 6, 11, 13, 17]"
19,1.9653995323391,"[0, 5, 6, 11, 14, 15]"
19,1.9654415672719,"[0, 5, 6, 11, 14, 16]"
19,1.9654629442867,"[0, 5, 6, 11, 14, 17]"
19,1.9654738178467,"[0, 5, 6, 11, 14, 18]"
19,1.965358929367,"[0, 5, 6, 11, 15, 16]"
19,1.9653803318538,"[0, 5, 6, 11, 15, 17]"
19,1.9653912188238,"[0, 5, 6, 11, 15, 18]"
19,1.9653382620193,"[0, 5, 6, 11, 16, 17]"
19,1.9653491560593,"[0, 5, 6, 11, 16, 18]"
19,1.9417898706119,"[0, 5, 7, 8, 9, 14]"
19,1.9388944656,"[0, 5, 7, 8, 10, 14]"
19,1.9390013875859,"[0, 5, 7, 8, 10, 15]"
19,1.9373710562725,"[0, 5, 7, 8, 11, 14]"
19,1.9374799147295,"[0, 5, 7, 8, 11, 15]"
19,1.9375360344241,"[0, 5, 7, 8, 11, 16]"
19,1.9365754607981,"[0, 5, 7, 8, 12, 14]"
19,1.9366853929886,"[0, 5, 7, 8, 12, 15]"
19,1.9367420886614,"[0, 5, 7, 8, 12, 16]"
19,1.9363293811666,"[0, 5, 7, 8, 13, 16]"
19,1.9363588040769,"[0, 5, 7, 8, 13, 17]"
19,1.944459781557,"[0, 5, 7, 9, 10, 14]"
19,1.9445605400235,"[0, 5, 7, 9, 10, 15]"
19,1.9430083359703,"[0, 5, 7, 9, 11, 14]"
19,1.9431108141123,"[0, 5, 7, 9, 11, 15]"
19,1.9431634956935,"[0, 5, 7, 9, 11, 16]"
19,1.9422530519904,"[0, 5, 7, 9, 12, 14]"
19,1.9423564795521,"[0, 5, 7, 9, 12, 15]"
19,1.9424096691905,"[0, 5, 7, 9, 12, 16]"
19,1.941861712765,"[0, 5, 7, 9, 13, 14]"
19,1.9419656575344,"[0, 5, 7, 9, 13, 15]"
19,1.9420191235424,"[0, 5, 7, 9, 13, 16]"
19,1.9420466377845,"[0, 5, 7, 9, 13, 17]"
19,1.9418448937713,"[0, 5, 7, 9, 14, 17]"
19,1.9418590990452,"[0, 5, 7, 9, 14, 18]"
19,1.9458142330278,"[0, 5, 7, 10, 11, 14]"
19,1.9459135596985,"[0, 5, 7, 10, 11, 15]"
19,1.9459645496702,"[0, 5, 7, 10, 11, 16]"
19,1.9450791169501,"[0, 5, 7, 10, 12, 14]"
19,1.9451793337416,"[0, 5, 7, 10, 12, 15]"
19,1.9452307994818,"[0, 5, 7, 10, 12, 16]"
19,1.9446988619726,"[0, 5, 7, 10, 13, 14]"
19,1.9447995628037,"[0, 5, 7, 10, 13, 15]"
19,1.9448512868832,"[0, 5, 7, 10, 13, 16]"
19,1.9448778665687,"[0, 5, 7, 10, 13, 17]"
19,1.944603611664,"[0, 5, 7, 10, 14, 15]"
19,1.9446554749,"[0, 5, 7, 10, 14, 16]"
19,1.9446821287248,"[0, 5, 7, 10, 14, 17]"
19,1.9446958302724,"[0, 5, 7, 10, 14, 18]"
19,1.9445812810501,"[0, 5, 7, 10, 15, 17]"
19,1.944595003701,"[0, 5, 7, 10, 15, 18]"
19,1.9465047904722,"[0, 5, 7, 11, 12, 14]"
19,1.9466033614948,"[0, 5, 7, 11, 12, 15]"
19,1.9466539460975,"[0, 5, 7, 11, 12, 16]"
19,1.9461302521853,"[0, 5, 7, 11, 13, 14]"
19,1.9462292904817,"[0, 5, 7, 11, 13, 15]"
19,1.9462801243319,"[0, 5, 7, 11, 13, 16]"
19,1.9463062276897,"[0, 5, 7, 11, 13, 17]"
19,1.9460364347337,"[0, 5, 7, 11, 14, 15]"
19,1.9460874027367,"[0, 5, 7, 11, 14, 16]"
19,1.9461135775241,"[0, 5, 7, 11, 14, 17]"
19,1.9461270230152,"[0, 5, 7, 11, 14, 18]"
19,1.9459881844194,"[0, 5, 7, 11, 15, 16]"
19,1.9460143974125,"[0, 5, 7, 11, 15, 17]"
19,1.9460278632075,"[0, 5, 7, 11, 15, 18]"
19,1.9459768545406,"[0, 5, 7, 11, 16, 18]"
19,1.9467648663609,"[0, 5, 7, 12, 14, 15]"
19,1.9468153675853,"[0, 5, 7, 12, 14, 16]"
19,1.9468412931261,"[0, 5, 7, 12, 14, 17]"
19,1.9468546056541,"[0, 5, 7, 12, 14, 18]"
19,1.9467170214728,"[0, 5, 7, 12, 15, 16]"
19,1.9467429844531,"[0, 5, 7, 12, 15, 17]"
19,1.9467563168716,"[0, 5, 7, 12, 15, 18]"
19,1.9466924327557,"[0, 5, 7, 12, 16, 17]"
19,1.9467057757631,"[0, 5, 7, 12, 16, 18]"
19,1.9334767113448,"[0, 5, 8, 9, 10, 14]"
19,1.9335894011357,"[0, 5, 8, 9, 10, 15]"
19,1.9318883314064,"[0, 5, 8, 9, 11, 14]"
19,1.9320031642441,"[0, 5, 8, 9, 11, 15]"
19,1.9310559464487,"[0, 5, 8, 9, 12, 14]"
19,1.931171972514,"[0, 5, 8, 9, 12, 15]"
19,1.9312319773418,"[0, 5, 8, 9, 12, 16]"
19,1.9306218134831,"[0, 5, 8, 9, 13, 14]"
19,1.9307384942942,"[0, 5, 8, 9, 13, 15]"
19,1.9307988507397,"[0, 5, 8, 9, 13, 16]"
19,1.9308300885327,"[0, 5, 8, 9, 13, 17]"
19,1.9306211833263,"[0, 5, 8, 9, 14, 18]"
19,1.9349397623552,"[0, 5, 8, 10, 11, 14]"
19,1.9350506936682,"[0, 5, 8, 10, 11, 15]"
19,1.9341320026754,"[0, 5, 8, 10, 12, 14]"
19,1.9342440447566,"[0, 5, 8, 10, 12, 15]"
19,1.9343019001522,"[0, 5, 8, 10, 12, 16]"
19,1.9337114953774,"[0, 5, 8, 10, 13, 14]"
19,1.9338241457228,"[0, 5, 8, 10, 13, 15]"
19,1.9338823273571,"[0, 5, 8, 10, 13, 16]"
19,1.933912392449,"[0, 5, 8, 10, 13, 17]"
19,1.933606164505,"[0, 5, 8, 10, 14, 15]"
19,1.9336645229875,"[0, 5, 8, 10, 14, 16]"
19,1.9336946827836,"[0, 5, 8, 10, 14, 17]"
19,1.9337102739301,"[0, 5, 8, 10, 14, 18]"
19,1.9335974669917,"[0, 5, 8, 10, 15, 18]"
19,1.9356892566213,"[0, 5, 8, 11, 12, 14]"
19,1.935799257193,"[0, 5, 8, 11, 12, 15]"
19,1.9358560142926,"[0, 5, 8, 11, 12, 16]"
19,1.935275774815,"[0, 5, 8, 11, 13, 14]"
19,1.9353863602434,"[0, 5, 8, 11, 13, 15]"
19,1.9354434308322,"[0, 5, 8, 11, 13, 16]"
19,1.9354728984626,"[0, 5, 8, 11, 13, 17]"
19,1.9351722045857,"[0, 5, 8, 11, 14, 15]"
19,1.9352294449596,"[0, 5, 8, 11, 14, 16]"
19,1.9352590034512,"[0, 5, 8, 11, 14, 17]"
19,1.9352742715351,"[0, 5, 8, 11, 14, 18]"
19,1.9351186337867,"[0, 5, 8, 11, 15, 16]"
19,1.9351482411635,"[0, 5, 8, 11, 15, 17]"
19,1.9351635353622,"[0, 5, 8, 11, 15, 18]"
19,1.9360744875652,"[0, 5, 8, 12, 13, 14]"
19,1.9361839916613,"[0, 5, 8, 12, 13, 15]"
19,1.9362404817311,"[0, 5, 8, 12, 13, 16]"
19,1.9362696378488,"[0, 5, 8, 12, 13, 17]"
19,1.9359718441432,"[0, 5, 8, 12, 14, 15]"
19,1.9360285003246,"[0, 5, 8, 12, 14, 16]"
19,1.9360577453084,"[0, 5, 8, 12, 14, 17]"
19,1.9360728452912,"[0, 5, 8, 12, 14, 18]"
19,1.9359187752357,"[0, 5, 8, 12, 15, 16]"
19,1.9359480680116,"[0, 5, 8, 12, 15, 17]"
19,1.9359631935165,"[0, 5, 8, 12, 15, 18]"
19,1.9358913479983,"[0, 5, 8, 12, 16, 17]"
19,1.9359064871667,"[0, 5, 8, 12, 16, 18]"
19,1.9363020352579,"[0, 5, 8, 13, 16, 17]"
19,1.9363170853901,"[0, 5, 8, 13, 16, 18]"
19,1.9362879405221,"[0, 5, 8, 13, 17, 18]"
19,1.9289783534877,"[0, 5, 9, 10, 11, 14]"
19,1.9290966878312,"[0, 5, 9, 10, 11, 15]"
19,1.9281243143451,"[0, 5, 9, 10, 12, 14]"
19,1.9282439160277,"[0, 5, 9, 10, 12, 15]"
19,1.9283058611912,"[0, 5, 9, 10, 12, 16]"
19,1.9276781099823,"[0, 5, 9, 10, 13, 14]"
19,1.9277984084308,"[0, 5, 9, 10, 13, 15]"
19,1.9278607282683,"[0, 5, 9, 10, 13, 16]"
19,1.9278930305351,"[0, 5, 9, 10, 13, 17]"
19,1.9275663427425,"[0, 5, 9, 10, 14, 15]"
19,1.9276288664037,"[0, 5, 9, 10, 14, 16]"
19,1.9276612781188,"[0, 5, 9, 10, 14, 17]"
19,1.9276780852991,"[0, 5, 9, 10, 14, 18]"
19,1.9297653300911,"[0, 5, 9, 11, 12, 14]"
19,1.9298826101484,"[0, 5, 9, 11, 12, 15]"
19,1.929943303166,"[0, 5, 9, 11, 12, 16]"
19,1.9293270767812,"[0, 5, 9, 11, 13, 14]"
19,1.9294450250034,"[0, 5, 9, 11, 13, 15]"
19,1.9295060770822,"[0, 5, 9, 11, 13, 16]"
19,1.9295376958084,"[0, 5, 9, 11, 13, 17]"
19,1.9292173021197,"[0, 5, 9, 11, 14, 15]"
19,1.9292785493414,"[0, 5, 9, 11, 14, 16]"
19,1.9293102727811,"[0, 5, 9, 11, 14, 17]"
19,1.9293267091614,"[0, 5, 9, 11, 14, 18]"
19,1.9291603429388,"[0, 5, 9, 11, 15, 16]"
19,1.929192122899,"[0, 5, 9, 11, 15, 17]"
19,1.9292085895571,"[0, 5, 9, 11, 15, 18]"
19,1.9301709337904,"[0, 5, 9, 12, 13, 14]"
19,1.9302876504298,"[0, 5, 9, 12, 13, 15]"
19,1.9303480396492,"[0, 5, 9, 12, 13, 16]"
19,1.9303793017349,"[0, 5, 9, 12, 13, 17]"
19,1.930062208744,"[0, 5, 9, 12, 14, 15]"
19,1.9301227885943,"[0, 5, 9, 12, 14, 16]"
19,1.9301541529371,"[0, 5, 9, 12, 14, 17]"
19,1.9301703962464,"[0, 5, 9, 12, 14, 18]"
19,1.9300058195841,"[0, 5, 9, 12, 15, 16]"
19,1.930037239097,"[0, 5, 9, 12, 15, 17]"
19,1.93005351195,"[0, 5, 9, 12, 15, 18]"
19,1.9299765859296,"[0, 5, 9, 12, 16, 17]"
19,1.9299928746479,"[0, 5, 9, 12, 16, 18]"
19,1.9304968338638,"[0, 5, 9, 13, 14, 15]"
19,1.9305570603894,"[0, 5, 9, 13, 14, 16]"
19,1.9305882349484,"[0, 5, 9, 13, 14, 17]"
19,1.9306043763867,"[0, 5, 9, 13, 14, 18]"
19,1.9304407477117,"[0, 5, 9, 13, 15, 16]"
19,1.9304719767261,"[0, 5, 9, 13, 15, 17]"
19,1.9304881473201,"[0, 5, 9, 13, 15, 18]"
19,1.9304116778093,"[0, 5, 9, 13, 16, 17]"
19,1.9304278640569,"[0, 5, 9, 13, 16, 18]"
19,1.9303966141581,"[0, 5, 9, 13, 17, 18]"
19,1.9790523224534,"[0, 6, 7, 8, 9, 13]"
