n,beta,Itinerary_String
18,1.9920714437344,"[0, 8, 13, 14]"
18,1.9921377769085,"[0, 8, 13, 15]"
18,1.9921710519766,"[0, 8, 13, 16]"
18,1.9921877488339,"[0, 8, 13, 17]"
18,1.9920055834665,"[0, 8, 14, 15]"
18,1.9920389165813,"[0, 8, 14, 16]"
18,1.9920556436616,"[0, 8, 14, 17]"
18,1.9919725023426,"[0, 8, 15, 16]"
18,1.9919892451977,"[0, 8, 15, 17]"
18,1.9970388045543,"[0, 9, 10, 11]"
18,1.9975397946803,"[0, 9, 10, 12]"
18,1.9977896212075,"[0, 9, 10, 13]"
18,1.9979144061892,"[0, 9, 10, 14]"
18,1.9979767914608,"[0, 9, 10, 15]"
18,1.998007996135,"[0, 9, 10, 16]"
18,1.9980236087704,"[0, 9, 10, 17]"
18,1.9965370198142,"[0, 9, 11, 12]"
18,1.996789379262,"[0, 9, 11, 13]"
18,1.9969154891206,"[0, 9, 11, 14]"
18,1.9969785673382,"[0, 9, 11, 15]"
18,1.9970101341255,"[0, 9, 11, 16]"
18,1.9970259357554,"[0, 9, 11, 17]"
18,1.9962848934566,"[0, 9, 12, 13]"
18,1.996411710228,"[0, 9, 12, 14]"
18,1.9964751575147,"[0, 9, 12, 15]"
18,1.9965069168595,"[0, 9, 12, 16]"
18,1.9965228188464,"[0, 9, 12, 17]"
18,1.9961583700786,"[0, 9, 13, 14]"
18,1.9962220120574,"[0, 9, 13, 15]"
18,1.9962538728192,"[0, 9, 13, 16]"
18,1.9962698275864,"[0, 9, 13, 17]"
18,1.996094923806,"[0, 9, 14, 15]"
18,1.9961268376672,"[0, 9, 14, 16]"
18,1.9961428200303,"[0, 9, 14, 17]"
18,1.9960631212919,"[0, 9, 15, 16]"
18,1.9960791180292,"[0, 9, 15, 17]"
18,1.9960471839409,"[0, 9, 16, 17]"
18,1.998532086356,"[0, 10, 11, 12]"
18,1.9987796822516,"[0, 10, 11, 13]"
18,1.9989032946126,"[0, 10, 11, 14]"
18,1.9989650638582,"[0, 10, 11, 15]"
18,1.9989959453465,"[0, 10, 11, 16]"
18,1.9990113887078,"[0, 10, 11, 17]"
18,1.998284237932,"[0, 10, 12, 13]"
18,1.9984085279972,"[0, 10, 12, 14]"
18,1.9984706507792,"[0, 10, 12, 15]"
18,1.9985017165662,"[0, 10, 12, 16]"
18,1.9985172558969,"[0, 10, 12, 17]"
18,1.998159990577,"[0, 10, 13, 14]"
18,1.9982222996536,"[0, 10, 13, 15]"
18,1.9982534624006,"[0, 10, 13, 16]"
18,1.9982690521479,"[0, 10, 13, 17]"
18,1.9980977494288,"[0, 10, 14, 15]"
18,1.9981289628898,"[0, 10, 14, 16]"
18,1.99814457897,"[0, 10, 14, 17]"
18,1.9980665826489,"[0, 10, 15, 16]"
18,1.9980822124321,"[0, 10, 15, 17]"
18,1.9980509796581,"[0, 10, 16, 17]"
18,1.9992723170828,"[0, 11, 12, 13]"
18,1.9993953206039,"[0, 11, 12, 14]"
18,1.999456770901,"[0, 11, 12, 15]"
18,1.9994874854918,"[0, 11, 12, 16]"
18,1.9995028416462,"[0, 11, 12, 17]"
18,1.9991492361964,"[0, 11, 13, 14]"
18,1.999210868541,"[0, 11, 13, 15]"
18,1.9992416778429,"[0, 11, 13, 16]"
18,1.999257083224,"[0, 11, 13, 17]"
18,1.9990876106103,"[0, 11, 14, 15]"
18,1.9991184694256,"[0, 11, 14, 16]"
18,1.9991339005052,"[0, 11, 14, 17]"
18,1.9990567675504,"[0, 11, 15, 16]"
18,1.9990722119964,"[0, 11, 15, 17]"
18,1.9990413343281,"[0, 11, 16, 17]"
18,1.999640651287,"[0, 12, 13, 14]"
18,1.9997019357775,"[0, 12, 13, 15]"
18,1.999732563799,"[0, 12, 13, 16]"
18,1.9997478748123,"[0, 12, 13, 17]"
18,1.9995793436836,"[0, 12, 14, 15]"
18,1.9996100206007,"[0, 12, 14, 16]"
18,1.9996253569866,"[0, 12, 14, 17]"
18,1.9995486674229,"[0, 12, 15, 16]"
18,1.9995640170028,"[0, 12, 15, 17]"
18,1.9995333214692,"[0, 12, 16, 17]"
18,1.9998243261136,"[0, 13, 14, 15]"
18,1.9998549091576,"[0, 13, 14, 16]"
18,1.99987019676,"[0, 13, 14, 17]"
18,1.9997937362735,"[0, 13, 15, 16]"
18,1.9998090369804,"[0, 13, 15, 17]"
18,1.999778435443,"[0, 13, 16, 17]"
18,1.9999160282759,"[0, 14, 15, 16]"
18,1.9999313037326,"[0, 14, 15, 17]"
18,1.9999007508337,"[0, 14, 16, 17]"
18,1.9999618423999,"[0, 15, 16, 17]"
18,1.8841028668624,"[0, 4, 5, 6, 10, 14]"
18,1.909653394384,"[0, 4, 5, 7, 10, 14]"
18,1.9078507640276,"[0, 4, 5, 7, 11, 14]"
18,1.9079879094087,"[0, 4, 5, 7, 11, 15]"
18,1.9216092633241,"[0, 4, 5, 8, 10, 14]"
18,1.9199760163438,"[0, 4, 5, 8, 11, 14]"
18,1.9200970589036,"[0, 4, 5, 8, 11, 15]"
18,1.919114633199,"[0, 4, 5, 8, 12, 14]"
18,1.919236964235,"[0, 4, 5, 8, 12, 15]"
18,1.9193006193321,"[0, 4, 5, 8, 12, 16]"
18,1.927462202993,"[0, 4, 5, 9, 10, 14]"
18,1.9259093137225,"[0, 4, 5, 9, 11, 14]"
18,1.9260229410982,"[0, 4, 5, 9, 11, 15]"
18,1.9250934684049,"[0, 4, 5, 9, 12, 14]"
18,1.9252082290605,"[0, 4, 5, 9, 12, 15]"
18,1.9252677653469,"[0, 4, 5, 9, 12, 16]"
18,1.9247821547805,"[0, 4, 5, 9, 13, 15]"
18,1.9248420274959,"[0, 4, 5, 9, 13, 16]"
18,1.8585457502096,"[0, 4, 6, 7, 10, 14]"
18,1.8558890335838,"[0, 4, 6, 7, 11, 14]"
18,1.8561157580848,"[0, 4, 6, 7, 11, 15]"
18,1.8744291511853,"[0, 4, 6, 8, 10, 14]"
18,1.8721205472954,"[0, 4, 6, 8, 11, 14]"
18,1.8723104552402,"[0, 4, 6, 8, 11, 15]"
18,1.8710568715844,"[0, 4, 6, 8, 12, 15]"
18,1.8822002657471,"[0, 4, 6, 9, 10, 14]"
18,1.8800497844641,"[0, 4, 6, 9, 11, 14]"
18,1.8802235681571,"[0, 4, 6, 9, 11, 15]"
18,1.8788860169997,"[0, 4, 6, 9, 12, 14]"
18,1.8790623909746,"[0, 4, 6, 9, 12, 15]"
18,1.8785325352077,"[0, 4, 6, 9, 13, 16]"
18,1.8829460800863,"[0, 4, 6, 10, 12, 14]"
18,1.8831143279921,"[0, 4, 6, 10, 12, 15]"
18,1.8823466731949,"[0, 4, 6, 10, 13, 14]"
18,1.8825162540373,"[0, 4, 6, 10, 13, 15]"
18,1.8826061653403,"[0, 4, 6, 10, 13, 16]"
18,1.8822870498258,"[0, 4, 6, 10, 14, 16]"
18,1.8823349827983,"[0, 4, 6, 10, 14, 17]"
18,1.8435622937549,"[0, 4, 7, 8, 10, 14]"
18,1.84057120597,"[0, 4, 7, 8, 11, 14]"
18,1.8531679936028,"[0, 4, 7, 9, 10, 14]"
18,1.8504415675756,"[0, 4, 7, 9, 11, 14]"
18,1.8489337745094,"[0, 4, 7, 9, 12, 14]"
18,1.8491739994434,"[0, 4, 7, 9, 12, 15]"
18,1.8554403130483,"[0, 4, 7, 10, 11, 14]"
18,1.8540100203978,"[0, 4, 7, 10, 12, 14]"
18,1.8542359318096,"[0, 4, 7, 10, 12, 15]"
18,1.8532283522829,"[0, 4, 7, 10, 13, 14]"
18,1.8534566881371,"[0, 4, 7, 10, 13, 15]"
18,1.8535795555016,"[0, 4, 7, 10, 13, 16]"
18,1.8532232163257,"[0, 4, 7, 10, 14, 17]"
18,1.8556994146134,"[0, 4, 7, 11, 14, 15]"
18,1.8558188056087,"[0, 4, 7, 11, 14, 16]"
18,1.85588304368,"[0, 4, 7, 11, 14, 17]"
18,1.9566882563144,"[0, 5, 6, 7, 8, 13]"
18,1.9515454192796,"[0, 5, 6, 7, 9, 13]"
18,1.9517304154837,"[0, 5, 6, 7, 9, 14]"
18,1.9488276312645,"[0, 5, 6, 7, 10, 13]"
18,1.9490180286395,"[0, 5, 6, 7, 10, 14]"
18,1.9491155344596,"[0, 5, 6, 7, 10, 15]"
18,1.9474070303093,"[0, 5, 6, 7, 11, 13]"
18,1.9476004694413,"[0, 5, 6, 7, 11, 14]"
18,1.9476996014276,"[0, 5, 6, 7, 11, 15]"
18,1.9477504446153,"[0, 5, 6, 7, 11, 16]"
18,1.9468647455334,"[0, 5, 6, 7, 12, 14]"
18,1.9469647725363,"[0, 5, 6, 7, 12, 15]"
18,1.94701609352,"[0, 5, 6, 7, 12, 16]"
18,1.961454874397,"[0, 5, 6, 8, 9, 13]"
18,1.9616233278021,"[0, 5, 6, 8, 9, 14]"
18,1.95893235624,"[0, 5, 6, 8, 10, 13]"
18,1.9591052979001,"[0, 5, 6, 8, 10, 14]"
18,1.95919342583,"[0, 5, 6, 8, 10, 15]"
18,1.9576228279451,"[0, 5, 6, 8, 11, 13]"
18,1.9577982749826,"[0, 5, 6, 8, 11, 14]"
18,1.9578877366122,"[0, 5, 6, 8, 11, 15]"
18,1.9579333866466,"[0, 5, 6, 8, 11, 16]"
18,1.9569473307377,"[0, 5, 6, 8, 12, 13]"
18,1.957124148898,"[0, 5, 6, 8, 12, 14]"
18,1.9572143392125,"[0, 5, 6, 8, 12, 15]"
18,1.957260376476,"[0, 5, 6, 8, 12, 16]"
18,1.9568683698773,"[0, 5, 6, 8, 13, 15]"
18,1.9569146158415,"[0, 5, 6, 8, 13, 16]"
18,1.9569382355738,"[0, 5, 6, 8, 13, 17]"
18,1.9638367882356,"[0, 5, 6, 9, 10, 13]"
18,1.9640015357635,"[0, 5, 6, 9, 10, 14]"
18,1.9640852866542,"[0, 5, 6, 9, 10, 15]"
18,1.9625803786045,"[0, 5, 6, 9, 11, 13]"
18,1.9627473946163,"[0, 5, 6, 9, 11, 14]"
18,1.9628323506813,"[0, 5, 6, 9, 11, 15]"
18,1.9628755948091,"[0, 5, 6, 9, 11, 16]"
18,1.9619342414447,"[0, 5, 6, 9, 12, 13]"
18,1.9621024946593,"[0, 5, 6, 9, 12, 14]"
18,1.9621881068982,"[0, 5, 6, 9, 12, 15]"
18,1.9622316989709,"[0, 5, 6, 9, 12, 16]"
18,1.9617720865472,"[0, 5, 6, 9, 13, 14]"
18,1.9618580519015,"[0, 5, 6, 9, 13, 15]"
18,1.961901830935,"[0, 5, 6, 9, 13, 16]"
18,1.9619241345787,"[0, 5, 6, 9, 13, 17]"
18,1.9617331991949,"[0, 5, 6, 9, 14, 16]"
18,1.9617555555423,"[0, 5, 6, 9, 14, 17]"
18,1.9650354276146,"[0, 5, 6, 10, 11, 13]"
18,1.9651982472594,"[0, 5, 6, 10, 11, 14]"
18,1.9652809694905,"[0, 5, 6, 10, 11, 15]"
18,1.9653230252513,"[0, 5, 6, 10, 11, 16]"
18,1.964404027782,"[0, 5, 6, 10, 12, 13]"
18,1.9645680197719,"[0, 5, 6, 10, 12, 14]"
18,1.9646513631761,"[0, 5, 6, 10, 12, 15]"
18,1.9646937479824,"[0, 5, 6, 10, 12, 16]"
18,1.964245582643,"[0, 5, 6, 10, 13, 14]"
18,1.9643292598384,"[0, 5, 6, 10, 13, 15]"
18,1.9643718211891,"[0, 5, 6, 10, 13, 16]"
18,1.9643934775534,"[0, 5, 6, 10, 13, 17]"
18,1.9641648148993,"[0, 5, 6, 10, 14, 15]"
18,1.9642074703075,"[0, 5, 6, 10, 14, 16]"
18,1.9642291763182,"[0, 5, 6, 10, 14, 17]"
18,1.9641236649003,"[0, 5, 6, 10, 15, 16]"
18,1.9641453972086,"[0, 5, 6, 10, 15, 17]"
18,1.9656412426241,"[0, 5, 6, 11, 12, 13]"
18,1.9658030483656,"[0, 5, 6, 11, 12, 14]"
18,1.9658852311381,"[0, 5, 6, 11, 12, 15]"
18,1.9659270000723,"[0, 5, 6, 11, 12, 16]"
18,1.9654847137748,"[0, 5, 6, 11, 13, 14]"
18,1.9655672205451,"[0, 5, 6, 11, 13, 15]"
18,1.9656091607574,"[0, 5, 6, 11, 13, 16]"
18,1.9656304878115,"[0, 5, 6, 11, 13, 17]"
18,1.9654049747433,"[0, 5, 6, 11, 14, 15]"
18,1.9654470061474,"[0, 5, 6, 11, 14, 16]"
18,1.9654683813097,"[0, 5, 6, 11, 14, 17]"
18,1.9653643749533,"[0, 5, 6, 11, 15, 16]"
18,1.9653857755825,"[0, 5, 6, 11, 15, 17]"
18,1.9653437092834,"[0, 5, 6, 11, 16, 17]"
18,1.9415955718327,"[0, 5, 7, 8, 9, 13]"
18,1.9417969439371,"[0, 5, 7, 8, 9, 14]"
18,1.9386940880199,"[0, 5, 7, 8, 10, 13]"
18,1.9389018051369,"[0, 5, 7, 8, 10, 14]"
18,1.9390087150676,"[0, 5, 7, 8, 10, 15]"
18,1.9371672247174,"[0, 5, 7, 8, 11, 13]"
18,1.9373785464874,"[0, 5, 7, 8, 11, 14]"
18,1.9374873923771,"[0, 5, 7, 8, 11, 15]"
18,1.9363697106833,"[0, 5, 7, 8, 12, 13]"
18,1.9365830342828,"[0, 5, 7, 8, 12, 14]"
18,1.9366929536147,"[0, 5, 7, 8, 12, 15]"
18,1.9367496424456,"[0, 5, 7, 8, 12, 16]"
18,1.9363369800618,"[0, 5, 7, 8, 13, 16]"
18,1.9363663992837,"[0, 5, 7, 8, 13, 17]"
18,1.9442703581769,"[0, 5, 7, 9, 10, 13]"
18,1.9444666384834,"[0, 5, 7, 9, 10, 14]"
18,1.9445673864268,"[0, 5, 7, 9, 10, 15]"
18,1.9428158370543,"[0, 5, 7, 9, 11, 13]"
18,1.9430153256565,"[0, 5, 7, 9, 11, 14]"
18,1.9431177928546,"[0, 5, 7, 9, 11, 15]"
18,1.9420588520006,"[0, 5, 7, 9, 12, 13]"
18,1.9422601147177,"[0, 5, 7, 9, 12, 14]"
18,1.9423635310976,"[0, 5, 7, 9, 12, 15]"
18,1.9424167148013,"[0, 5, 7, 9, 12, 16]"
18,1.9418688151319,"[0, 5, 7, 9, 13, 14]"
18,1.9419727485876,"[0, 5, 7, 9, 13, 15]"
18,1.9420262085899,"[0, 5, 7, 9, 13, 16]"
18,1.9420537196437,"[0, 5, 7, 9, 13, 17]"
18,1.9418519968341,"[0, 5, 7, 9, 14, 17]"
18,1.9456273580536,"[0, 5, 7, 10, 11, 13]"
18,1.9458209783415,"[0, 5, 7, 10, 11, 14]"
18,1.9459202948274,"[0, 5, 7, 10, 11, 15]"
18,1.9448906450635,"[0, 5, 7, 10, 12, 13]"
18,1.9450859304778,"[0, 5, 7, 10, 12, 14]"
18,1.9451861368705,"[0, 5, 7, 10, 12, 15]"
18,1.9452375970984,"[0, 5, 7, 10, 12, 16]"
18,1.9447057124519,"[0, 5, 7, 10, 13, 14]"
18,1.9448064027659,"[0, 5, 7, 10, 13, 15]"
18,1.9448581212694,"[0, 5, 7, 10, 13, 16]"
18,1.9448846979984,"[0, 5, 7, 10, 13, 17]"
18,1.9446104714178,"[0, 5, 7, 10, 14, 15]"
18,1.9446623290432,"[0, 5, 7, 10, 14, 16]"
18,1.9446889798929,"[0, 5, 7, 10, 14, 17]"
18,1.9445881427712,"[0, 5, 7, 10, 15, 17]"
18,1.946319264843,"[0, 5, 7, 11, 12, 13]"
18,1.9465114773109,"[0, 5, 7, 11, 12, 14]"
18,1.9466100383258,"[0, 5, 7, 11, 12, 15]"
18,1.9466606176268,"[0, 5, 7, 11, 12, 16]"
18,1.9461369746269,"[0, 5, 7, 11, 13, 14]"
18,1.9462360028039,"[0, 5, 7, 11, 13, 15]"
18,1.9462868312924,"[0, 5, 7, 11, 13, 16]"
18,1.9463129318091,"[0, 5, 7, 11, 13, 17]"
18,1.946043166111,"[0, 5, 7, 11, 14, 15]"
18,1.9460941287195,"[0, 5, 7, 11, 14, 16]"
18,1.9461203006482,"[0, 5, 7, 11, 14, 17]"
18,1.945994920565,"[0, 5, 7, 11, 15, 16]"
18,1.9460211306899,"[0, 5, 7, 11, 15, 17]"
18,1.9467715310769,"[0, 5, 7, 12, 14, 15]"
18,1.9468220270185,"[0, 5, 7, 12, 14, 16]"
18,1.9468479497606,"[0, 5, 7, 12, 14, 17]"
18,1.9467236908617,"[0, 5, 7, 12, 15, 16]"
18,1.9467496510341,"[0, 5, 7, 12, 15, 17]"
18,1.9466991046319,"[0, 5, 7, 12, 16, 17]"
18,1.9332661769947,"[0, 5, 8, 9, 10, 13]"
18,1.933484512329,"[0, 5, 8, 9, 10, 14]"
18,1.9316739854707,"[0, 5, 8, 9, 11, 13]"
18,1.9318963004975,"[0, 5, 8, 9, 11, 14]"
18,1.9320111191488,"[0, 5, 8, 9, 11, 15]"
18,1.9308394745508,"[0, 5, 8, 9, 12, 13]"
18,1.9310640088385,"[0, 5, 8, 9, 12, 14]"
18,1.9311800203709,"[0, 5, 8, 9, 12, 15]"
18,1.931240017446,"[0, 5, 8, 9, 12, 16]"
18,1.9306299268829,"[0, 5, 8, 9, 13, 14]"
18,1.9307465929676,"[0, 5, 8, 9, 13, 15]"
18,1.9308069415557,"[0, 5, 8, 9, 13, 16]"
18,1.9308381751551,"[0, 5, 8, 9, 13, 17]"
18,1.9347323409506,"[0, 5, 8, 10, 11, 13]"
18,1.9349474241043,"[0, 5, 8, 10, 11, 14]"
18,1.9350583423165,"[0, 5, 8, 10, 11, 15]"
18,1.9339225994534,"[0, 5, 8, 10, 12, 13]"
18,1.9341397509087,"[0, 5, 8, 10, 12, 14]"
18,1.934251779581,"[0, 5, 8, 10, 12, 15]"
18,1.9343096278329,"[0, 5, 8, 10, 12, 16]"
18,1.933719290796,"[0, 5, 8, 10, 13, 14]"
18,1.9338319275607,"[0, 5, 8, 10, 13, 15]"
18,1.9338901019587,"[0, 5, 8, 10, 13, 16]"
18,1.9339201631938,"[0, 5, 8, 10, 13, 17]"
18,1.9336139717674,"[0, 5, 8, 10, 14, 15]"
18,1.9336723229626,"[0, 5, 8, 10, 14, 16]"
18,1.9337024788744,"[0, 5, 8, 10, 14, 17]"
18,1.9354834882153,"[0, 5, 8, 11, 12, 13]"
18,1.9356968452125,"[0, 5, 8, 11, 12, 14]"
18,1.9358068329346,"[0, 5, 8, 11, 12, 15]"
18,1.935863583193,"[0, 5, 8, 11, 12, 16]"
18,1.9352834086798,"[0, 5, 8, 11, 13, 14]"
18,1.9353939810975,"[0, 5, 8, 11, 13, 15]"
18,1.9354510447582,"[0, 5, 8, 11, 13, 16]"
18,1.9354805086986,"[0, 5, 8, 11, 13, 17]"
18,1.9351798498139,"[0, 5, 8, 11, 14, 15]"
18,1.935237083212,"[0, 5, 8, 11, 14, 16]"
18,1.9352666379879,"[0, 5, 8, 11, 14, 17]"
18,1.9351262851123,"[0, 5, 8, 11, 15, 16]"
18,1.9351558887595,"[0, 5, 8, 11, 15, 17]"
18,1.9360820373694,"[0, 5, 8, 12, 13, 14]"
18,1.9361915287496,"[0, 5, 8, 12, 13, 15]"
18,1.9362480120506,"[0, 5, 8, 12, 13, 16]"
18,1.9362771645643,"[0, 5, 8, 12, 13, 17]"
18,1.9359794050614,"[0, 5, 8, 12, 14, 15]"
18,1.9360360544278,"[0, 5, 8, 12, 14, 16]"
18,1.9360652957828,"[0, 5, 8, 12, 14, 17]"
18,1.9359263421152,"[0, 5, 8, 12, 15, 16]"
18,1.9359556312488,"[0, 5, 8, 12, 15, 17]"
18,1.9358989180683,"[0, 5, 8, 12, 16, 17]"
18,1.9363095608035,"[0, 5, 8, 13, 16, 17]"
18,1.9287578379087,"[0, 5, 9, 10, 11, 13]"
18,1.9289866030028,"[0, 5, 9, 10, 11, 14]"
18,1.9291049221559,"[0, 5, 9, 10, 11, 15]"
18,1.9279015440693,"[0, 5, 9, 10, 12, 13]"
18,1.9281326633783,"[0, 5, 9, 10, 12, 14]"
18,1.9282522494881,"[0, 5, 9, 10, 12, 15]"
18,1.9283141863329,"[0, 5, 9, 10, 12, 16]"
18,1.9276865135345,"[0, 5, 9, 10, 13, 14]"
18,1.9278067961958,"[0, 5, 9, 10, 13, 15]"
18,1.9278691075988,"[0, 5, 9, 10, 13, 16]"
18,1.9279014053577,"[0, 5, 9, 10, 13, 17]"
18,1.9275747599807,"[0, 5, 9, 10, 14, 15]"
18,1.9276372751434,"[0, 5, 9, 10, 14, 16]"
18,1.927669682316,"[0, 5, 9, 10, 14, 17]"
18,1.9295466816834,"[0, 5, 9, 11, 12, 13]"
18,1.9297734960451,"[0, 5, 9, 11, 12, 14]"
18,1.9298907612214,"[0, 5, 9, 11, 12, 15]"
18,1.9299514462954,"[0, 5, 9, 11, 12, 16]"
18,1.9293352948996,"[0, 5, 9, 11, 13, 14]"
18,1.9294532280407,"[0, 5, 9, 11, 13, 15]"
18,1.9295142720677,"[0, 5, 9, 11, 13, 16]"
18,1.9295458864937,"[0, 5, 9, 11, 13, 17]"
18,1.9292255333323,"[0, 5, 9, 11, 14, 15]"
18,1.9292867724425,"[0, 5, 9, 11, 14, 16]"
18,1.9293184915498,"[0, 5, 9, 11, 14, 17]"
18,1.9291685811988,"[0, 5, 9, 11, 15, 16]"
18,1.9292003568089,"[0, 5, 9, 11, 15, 17]"
18,1.9301790553579,"[0, 5, 9, 12, 13, 14]"
18,1.9302957572811,"[0, 5, 9, 12, 13, 15]"
18,1.9303561386463,"[0, 5, 9, 12, 13, 16]"
18,1.9303873965388,"[0, 5, 9, 12, 13, 17]"
18,1.9300703430985,"[0, 5, 9, 12, 14, 15]"
18,1.930130915037,"[0, 5, 9, 12, 14, 16]"
18,1.9301622751556,"[0, 5, 9, 12, 14, 17]"
18,1.9300139608179,"[0, 5, 9, 12, 15, 16]"
18,1.9300453760896,"[0, 5, 9, 12, 15, 17]"
18,1.9299847308561,"[0, 5, 9, 12, 16, 17]"
18,1.9305049171126,"[0, 5, 9, 13, 14, 15]"
18,1.9305651358319,"[0, 5, 9, 13, 14, 16]"
18,1.9305963062236,"[0, 5, 9, 13, 14, 17]"
18,1.9304488377509,"[0, 5, 9, 13, 15, 16]"
18,1.9304800625814,"[0, 5, 9, 13, 15, 17]"
18,1.9304197714926,"[0, 5, 9, 13, 16, 17]"
18,1.9787656743007,"[0, 6, 7, 8, 9, 12]"
18,1.979057114602,"[0, 6, 7, 8, 9, 13]"
18,1.9792040018744,"[0, 6, 7, 8, 9, 14]"
18,1.9792781136535,"[0, 6, 7, 8, 9, 15]"
18,1.9764824358394,"[0, 6, 7, 8, 10, 12]"
18,1.976780467273,"[0, 6, 7, 8, 10, 13]"
18,1.976930838819,"[0, 6, 7, 8, 10, 14]"
18,1.9770067927811,"[0, 6, 7, 8, 10, 15]"
18,1.977045181368,"[0, 6, 7, 8, 10, 16]"
18,1.9753098062112,"[0, 6, 7, 8, 11, 12]"
18,1.9756114740857,"[0, 6, 7, 8, 11, 13]"
18,1.9757637643226,"[0, 6, 7, 8, 11, 14]"
18,1.9758407311303,"[0, 6, 7, 8, 11, 15]"
18,1.9758796540939,"[0, 6, 7, 8, 11, 16]"
18,1.9750146738922,"[0, 6, 7, 8, 12, 13]"
18,1.9751680017983,"[0, 6, 7, 8, 12, 14]"
18,1.9752455154424,"[0, 6, 7, 8, 12, 15]"
18,1.9752847264857,"[0, 6, 7, 8, 12, 16]"
18,1.9753045686637,"[0, 6, 7, 8, 12, 17]"
18,1.9748649184138,"[0, 6, 7, 8, 13, 14]"
18,1.9749427240574,"[0, 6, 7, 8, 13, 15]"
18,1.974982088696,"[0, 6, 7, 8, 13, 16]"
18,1.975002011609,"[0, 6, 7, 8, 13, 17]"
18,1.9748284419572,"[0, 6, 7, 8, 14, 16]"
